NUMERO DOSSIER;type_creance;numero_de_creance;Date_echeance;total_creance;Nature_crence;iddebiteur;type_creance
13499287;144236288;F-0324-0316655;01/03/2024;49;Mobile;7284;2
13550453;145072812;F-0324-1459039;04/03/2024;148,99;Fixe;7888;5
5869685;117078576;F-0324-1501337;04/03/2024;41,38;Fixe;605;3
13394679;142718325;F-0324-1487390;03/03/2024;199;Mobile;6500;4
6008259;136843916;F-0324-1552969;04/03/2024;119,2;Mobile;655;1
13019691;140230662;F-0324-0287797;01/03/2024;199;Mobile;5306;2
13486972;144074154;F-0224-0378338;01/02/2024;199;Mobile;7124;2
13486972;144074154;F-0324-0277828;01/03/2024;199;Mobile;7124;5
13489190;144077817;F-0224-0441659;01/02/2024;49;Mobile;7148;3
13489190;144077817;F-0324-0312562;01/03/2024;49;Mobile;7148;4
13504905;144306509;F-0324-0237685;01/03/2024;49;Mobile;7353;1
13576925;145518155;F-0324-0236780;01/03/2024;49;Mobile;8194;2
12710880;132086018;F-0324-0250831;01/03/2024;49;Mobile;4642;2
13672514;147255498;F-0324-0938476;03/03/2024;49;Mobile;9962;5
13671482;147253621;F-0224-1006491;03/02/2024;49;Mobile;9937;3
13671482;147253621;F-0324-0934972;03/03/2024;49;Mobile;9937;4
12772086;139703925;F-0324-0391570;01/03/2024;49;Mobile;4753;1
12772086;133573018;F-1023-1260591;01/10/2023;49;Mobile;4753;2
12710880;131031443;F-0823-0206347;01/08/2023;49;Mobile;4642;2
12710880;131031443;F-0923-0456199;01/09/2023;49;Mobile;4642;5
12902181;134478172;F-0224-0250980;01/02/2024;249;Mobile;5050;3
12902181;134478172;F-0324-0247346;01/03/2024;249;Mobile;5050;4
13565241;145369875;F-0224-1090499;01/02/2024;48;Mobile;8060;1
13565241;145369875;F-0324-0343241;01/03/2024;49;Mobile;8060;2
11360176;137619604;F-0224-0892100;04/02/2024;49;Mobile;2886;2
11360176;137619604;F-0324-0848978;04/03/2024;49;Mobile;2886;5
13677646;147433235;F-0324-0935680;03/03/2024;49;Mobile;10123;3
13657536;147025943;F-0224-1115720;02/02/2024;49;Mobile;9520;4
13657536;147025943;F-0324-0967484;02/03/2024;49;Mobile;9520;1
13674542;147342594;F-0324-0908822;03/03/2024;49;Mobile;10033;2
13663486;147137805;F-0224-1113767;02/02/2024;49;Mobile;9703;2
13663486;147137805;F-0324-0957200;02/03/2024;49;Mobile;9703;5
13679170;147435967;F-0324-0919427;03/03/2024;49;Mobile;10176;3
13681035;147519581;F-0224-1024009;03/02/2024;49;Mobile;10237;4
13681035;147519581;F-0324-0930415;03/03/2024;49;Mobile;10237;1
11983849;117294368;F-0224-0248952;01/02/2024;49;Mobile;3602;2
11983849;117294368;F-0324-0406283;01/03/2024;49;Mobile;3602;2
13682643;147603123;F-0324-0933005;03/03/2024;49;Mobile;10293;5
13682643;147602555;F-0324-0916898;03/03/2024;49;Mobile;10293;3
13682643;147602554;F-0324-0912074;03/03/2024;49;Mobile;10293;4
13663589;147138038;F-0324-0966200;02/03/2024;148,99;Fixe;9706;1
13680124;147517885;F-0324-0915727;03/03/2024;99;Mobile;10208;2
13294980;148244679;F-0324-0965978;02/03/2024;49;Mobile;6042;2
13615441;146119570;F-0324-0949119;03/03/2024;148,99;Fixe;8602;5
5597076;119565295;F-0324-0803455;04/03/2024;249;Fixe;526;3
9130655;146012432;F-0224-1190717;04/02/2024;99;Mobile;1208;4
9130655;146012432;F-0324-0822080;04/03/2024;99;Mobile;1208;1
13691458;147766852;F-0324-1380634;04/03/2024;49;Mobile;10589;2
9561317;146785241;F-0224-1208435;04/02/2024;99;Mobile;1350;2
9561317;146785241;F-0324-1436177;04/03/2024;99;Mobile;1350;5
13674308;147342083;F-0324-0916548;03/03/2024;49;Mobile;10022;3
13631526;146751921;F-0224-1161444;04/02/2024;49;Mobile;8777;4
13631526;146751921;F-0324-1385508;04/03/2024;49;Mobile;8777;1
13116453;146879535;F-0224-1173657;04/02/2024;49;Mobile;5557;2
13116453;146879535;F-0324-1352211;04/03/2024;49;Mobile;5557;2
13398266;142724961;F-0324-1367240;04/03/2024;249;Fixe;6514;5
13255205;140469674;F-0324-1456880;04/03/2024;148,99;Fixe;5921;3
13577229;145518702;F-0324-1494580;01/03/2024;240,41;Mobile;8201;4
5068515;131289518;F-0723-0715142;04/07/2023;349;Fixe;391;1
5068515;131289518;F-0823-1375938;04/08/2023;349;Fixe;391;2
5068515;139223851;F-0324-1464948;04/03/2024;148,99;Fixe;391;2
7914251;146879882;F-0224-1501887;04/02/2024;134,81;Mobile;1016;5
7914251;146879882;F-0324-1502255;04/03/2024;149,25;Mobile;1016;3
12754615;131816031;F-0324-1456055;04/03/2024;107,9;Fixe;4713;4
12754615;131816031;F-0224-0807851;04/02/2024;149,01;Fixe;4713;1
13531701;144671474;F-0224-0042130;03/02/2024;49;Mobile;7654;2
13531701;144671474;F-0324-0140163;03/03/2024;49;Mobile;7654;2
9642918;135558855;F-0324-1395451;04/03/2024;49;Mobile;1412;5
12928556;134665823;F-0324-1489214;03/03/2024;188,9;Mobile;5114;3
12928556;134665823;F-0224-0018936;03/02/2024;249;Mobile;5114;4
13061189;136691870;F-0324-1453574;04/03/2024;199;Fixe;5409;1
13700649;148025574;F-0224-1440463;04/02/2024;24,1;Mobile;10837;2
13700649;148025574;F-0324-1354987;04/03/2024;249;Mobile;10837;2
13469990;143831176;F-0324-1346515;04/03/2024;49;Mobile;7006;5
13534240;144692593;F-0224-0149360;03/02/2024;49;Mobile;7688;3
13534240;144692593;F-0324-0071953;03/03/2024;49;Mobile;7688;4
12612797;129191143;F-0224-0174914;03/02/2024;249;Fixe;4491;1
12612797;129191143;F-0324-0029858;03/03/2024;249;Fixe;4491;2
11749077;129380301;F-0324-0201173;03/03/2024;249;Mobile;3308;2
11749077;129380301;F-0224-0215516;03/02/2024;249;Mobile;3308;5
13193983;144063384;F-0324-1377239;04/03/2024;49;Mobile;5753;3
13259467;140597887;F-0324-1364411;04/03/2024;49;Mobile;5932;4
13108617;137941591;F-0324-0101076;03/03/2024;249;Mobile;5535;1
13182366;145516842;F-0324-0075837;03/03/2024;249;Fixe;5728;2
11749077;135040564;F-0823-1264895;03/08/2023;123,99;Mobile;3308;2
12257373;121250352;F-0324-0035184;03/03/2024;240;Mobile;3968;5
13296895;141153753;F-0224-0702751;02/02/2024;49;Mobile;6048;3
13453624;143505720;F-0324-0078812;03/03/2024;49;Mobile;6900;4
13453624;143505720;F-0224-1010752;03/02/2024;49;Mobile;6900;1
13528021;144664251;F-0224-0023323;03/02/2024;49;Mobile;7615;2
13528021;144664251;F-0324-0083449;03/03/2024;49;Mobile;7615;2
12319120;122126896;F-0324-0777296;04/03/2024;149;Mobile;4061;5
12319120;122126896;F-0224-0837606;04/02/2024;149;Mobile;4061;3
9097346;145886577;F-0324-0798891;04/03/2024;49;Mobile;1206;4
12405915;123634523;F-0224-0627504;02/02/2024;199;Mobile;4205;1
12405915;123634523;F-0324-0719151;02/03/2024;199;Mobile;4205;2
10708542;110192240;F-0224-0758004;04/02/2024;49;Mobile;2335;2
10708542;110192240;F-0324-0736593;04/03/2024;49;Mobile;2335;5
11934195;116612225;F-0324-0621104;02/03/2024;249;Fixe;3536;3
10815152;99151136;F-0324-0106345;03/03/2024;349;Fixe;2415;4
12319120;139694741;F-0324-0725443;04/03/2024;149;Mobile;4061;1
12319120;134776116;F-0324-0728954;04/03/2024;149;Mobile;4061;2
12534587;132294175;F-0324-0720907;02/03/2024;249;Fixe;4380;2
12661487;129984837;F-0324-0694016;02/03/2024;49;Mobile;4565;5
10708542;97830948;F-0224-0743160;04/02/2024;49;Mobile;2335;3
10708542;97830948;F-0324-0729944;04/03/2024;49;Mobile;2335;4
13296895;141153753;F-0324-0631600;02/03/2024;49;Mobile;6048;1
13641040;146874807;F-0324-1027267;01/03/2024;49;Mobile;9039;2
13641053;146874833;F-0224-1084772;01/02/2024;49;Mobile;9040;2
13641053;146874833;F-0324-1036249;01/03/2024;49;Mobile;9040;5
13642163;146876810;F-0224-1079041;01/02/2024;99;Mobile;9070;3
13642163;146876810;F-0324-1026747;01/03/2024;99;Mobile;9070;4
5270674;146882074;F-0324-1061386;04/03/2024;49;Mobile;437;1
11575394;117963056;F-0324-0725897;04/03/2024;249;Fixe;3093;2
13356610;142148489;F-0324-0655145;02/03/2024;49;Mobile;6318;2
11677743;134127271;F-0323-0993105;04/03/2023;248,98;Fixe;3223;5
11677743;134127271;F-0623-1186363;04/06/2023;849;Fixe;3223;3
7072754;148021397;F-0224-1196558;04/02/2024;49;Mobile;885;4
7072754;148021397;F-0324-1065256;04/03/2024;49;Mobile;885;1
6165481;147149135;F-0324-1067024;04/03/2024;99;Mobile;693;2
3935539;148026736;F-0324-1064342;04/03/2024;148,99;Fixe;156;2
13635325;146784992;F-0224-1065253;01/02/2024;99;Mobile;8873;5
13635325;146784992;F-0324-1043229;01/03/2024;99;Mobile;8873;3
13635325;146785034;F-0224-1084753;01/02/2024;99;Mobile;8873;4
13635325;146785034;F-0324-1031725;01/03/2024;99;Mobile;8873;1
13647878;146927888;F-0324-1038367;01/03/2024;99;Mobile;9224;2
13635536;146785409;F-0324-1024436;01/03/2024;53,99;Mobile;8878;2
13668525;147147879;F-0324-0991414;02/03/2024;49;Mobile;9859;5
12269794;138017236;F-0324-0747880;04/03/2024;249;Fixe;3986;3
11677743;133369877;F-0223-1193440;04/02/2023;216,85;Fixe;3223;4
11677743;133369877;F-0323-0990357;04/03/2023;248,98;Fixe;3223;1
11677743;133369877;F-0523-1216957;04/05/2023;849;Fixe;3223;2
11677743;111390733;F-0324-0751956;04/03/2024;240;Fixe;3223;2
13647276;146926786;F-0324-1035546;01/03/2024;49;Mobile;9204;5
11488781;148249159;F-0324-1000114;01/03/2024;49;Mobile;3013;3
13336600;141932199;F-0324-1519530;01/03/2024;223,24;Fixe;6194;4
12565671;146929362;F-0324-1541045;01/03/2024;505,53;Fixe;4427;1
3429111;103015563;F-0222-0603729;04/02/2022;349;Fixe;15;2
3429111;103015563;F-0322-0581430;04/03/2022;349;Fixe;15;2
3429111;113020486;F-0324-0811351;04/03/2024;49;Mobile;15;5
3429111;148264793;F-0324-1526154;04/03/2024;549;Mobile;15;3
13667874;147146741;F-0324-1544882;02/03/2024;186,75;Fixe;9834;4
12992509;136042860;F-1223-1469086;03/12/2023;129,8;Fixe;5251;1
12992509;136042860;F-0324-1535754;03/03/2024;492,34;Fixe;5251;2
12732594;131417756;F-0324-1516701;02/03/2024;103,03;Fixe;4678;2
12843511;140826230;F-0324-1516205;02/03/2024;60,1;Fixe;4913;5
13438117;143209395;F-0324-1543467;02/03/2024;247,99;Fixe;6790;3
13564572;145368718;F-0224-1049890;01/02/2024;49;Mobile;8044;4
13564572;145368718;F-0324-0412228;01/03/2024;49;Mobile;8044;1
13563791;145367432;F-0224-1089026;01/02/2024;99;Mobile;8035;2
13563791;145367432;F-0324-0306650;01/03/2024;99;Mobile;8035;2
13578037;145600335;F-0324-0234871;01/03/2024;49;Mobile;8211;5
13564061;145367856;F-0224-1076431;01/02/2024;49;Mobile;8040;3
13564061;145367856;F-0324-0289633;01/03/2024;49;Mobile;8040;4
13083989;137297852;F-0324-1546463;02/03/2024;551,75;Fixe;5466;1
3429111;113804971;F-0923-0891344;04/09/2023;49;Mobile;15;2
3429111;113804971;F-0823-0864654;04/08/2023;49;Mobile;15;2
12830589;133235810;F-0324-1524100;01/03/2024;49;Mobile;4884;5
11897876;116058719;F-0324-1529963;04/03/2024;8,59;Fixe;3472;3
11897876;116058719;F-0224-0848814;04/02/2024;249;Fixe;3472;4
13423127;143037335;F-0324-0248565;01/03/2024;148,99;Fixe;6679;1
13345883;146770336;F-0224-1043255;01/02/2024;98;Mobile;6249;2
13345883;146770336;F-0324-0231480;01/03/2024;99;Mobile;6249;2
11178700;119999293;F-0224-0487366;01/02/2024;49;Mobile;2731;5
11178700;119999293;F-0324-0332607;01/03/2024;49;Mobile;2731;3
13351338;142018893;F-0324-0258662;01/03/2024;199;Mobile;6275;4
13502361;144241941;F-0324-0270077;01/03/2024;199;Mobile;7321;1
13437222;143207820;F-0324-0626408;02/03/2024;49;Mobile;6783;2
13592700;145809455;F-0324-0633614;02/03/2024;49;Mobile;8347;2
12389516;123499938;F-0224-0436754;01/02/2024;99;Mobile;4172;5
12389516;123499938;F-0324-0334311;01/03/2024;99;Mobile;4172;3
10998369;101214071;F-0224-0304365;01/02/2024;99;Mobile;2557;4
10998369;101214071;F-0324-0268528;01/03/2024;99;Mobile;2557;1
12049766;118174241;F-0324-0264470;01/03/2024;49;Mobile;3689;2
10718714;131818132;F-0224-0415133;01/02/2024;240;Fixe;2344;2
10718714;131818132;F-0324-0351155;01/03/2024;240;Fixe;2344;5
12919185;134513418;F-0324-0693213;02/03/2024;99;Mobile;5094;3
12443772;124645680;F-0324-0733563;04/03/2024;99;Mobile;4255;4
10678526;97454889;F-0324-0654685;02/03/2024;49;Mobile;2305;1
10678526;97454889;F-0224-1121716;02/02/2024;49;Mobile;2305;2
12983175;145443796;F-0324-0691023;02/03/2024;49;Mobile;5230;2
13291283;140963657;F-0224-0599421;02/02/2024;199;Mobile;6027;5
13291283;140963657;F-0324-0682105;02/03/2024;199;Mobile;6027;3
13520958;144496958;F-0324-0664808;02/03/2024;49;Mobile;7536;4
13224820;140102897;F-0324-0628810;02/03/2024;49;Mobile;5831;1
13597208;145889936;F-0324-0623720;02/03/2024;199;Mobile;8404;2
13434169;143202341;F-0324-0656308;02/03/2024;249;Fixe;6758;2
13510857;144387473;F-0224-1110699;02/02/2024;47;Mobile;7426;5
13510857;144387473;F-0324-0633357;02/03/2024;49;Mobile;7426;3
9379637;146430612;F-0324-0796194;04/03/2024;49;Mobile;1263;4
12503062;126411968;F-0823-0764614;04/08/2023;99;Mobile;4344;1
12503062;126411968;F-0923-0759726;04/09/2023;99;Mobile;4344;2
12503062;135051528;F-0324-0736086;04/03/2024;249;Mobile;4344;2
12503062;135051528;F-0224-0854368;04/02/2024;249;Mobile;4344;5
10769034;98467191;F-0324-0786631;04/03/2024;240;Fixe;2381;3
13587002;145698970;F-0324-0620804;02/03/2024;49;Mobile;8295;4
12381444;126663316;F-0324-0725176;04/03/2024;99;Mobile;4162;1
11153140;103762766;F-0324-0769424;04/03/2024;240;Mobile;2707;2
13599146;145893780;F-0324-0663533;02/03/2024;49;Mobile;8420;2
12451061;140230515;F-0324-0797219;04/03/2024;249;Mobile;4271;5
11630882;110662877;F-0324-0791799;04/03/2024;199;Mobile;3166;3
12879367;134238349;F-0323-0997820;04/03/2023;49;Mobile;4990;4
12879367;134238349;F-0423-0612987;04/04/2023;49;Mobile;4990;1
6772311;146221565;F-0324-0799693;04/03/2024;99;Mobile;805;2
12903751;138778032;F-0324-0655994;02/03/2024;148,99;Fixe;5053;2
12903751;134481270;F-0623-0999526;02/06/2023;349;Fixe;5053;5
12903751;134481270;F-0723-0646697;02/07/2023;349;Fixe;5053;3
12903751;134481270;F-0923-1354386;02/09/2023;849;Fixe;5053;4
13583659;145692645;F-0324-0623366;02/03/2024;49;Mobile;8261;1
10801585;115075524;F-0224-0609372;02/02/2024;99;Mobile;2405;2
10801585;115075524;F-0324-0706510;02/03/2024;99;Mobile;2405;2
12262398;121342523;F-0224-0856267;04/02/2024;249;Fixe;3978;5
12262398;140141068;F-0324-0748790;04/03/2024;49;Mobile;3978;3
11352086;143030617;F-0324-0744359;04/03/2024;49;Mobile;2883;4
13432942;143200122;F-0324-0625401;02/03/2024;49;Mobile;6743;1
13432942;143200122;F-0224-0511362;02/02/2024;49;Mobile;6743;2
13518282;144492098;F-0224-0633353;02/02/2024;49;Mobile;7506;2
13518282;144492098;F-0324-0682496;02/03/2024;49;Mobile;7506;5
11218218;104839053;F-0324-0770997;04/03/2024;240;Mobile;2771;3
11218218;104839053;F-0224-0828503;04/02/2024;240;Mobile;2771;4
13338545;141935611;F-0224-0264118;01/02/2024;49;Mobile;6206;1
13338545;141935611;F-0324-0230560;01/03/2024;49;Mobile;6206;2
10631608;141919111;F-0224-1425703;02/02/2024;49;Mobile;2263;2
10631608;96552955;F-0224-0694926;02/02/2024;199;Mobile;2263;5
10631608;96552955;F-0324-0721471;02/03/2024;199;Mobile;2263;3
11593670;110085866;F-0324-0375169;01/03/2024;240;Fixe;3115;4
13562234;145364549;F-0224-1067497;01/02/2024;199;Mobile;8013;1
13562234;145364549;F-0324-0384553;01/03/2024;199;Mobile;8013;2
13567588;145434108;F-0324-0236544;01/03/2024;199;Mobile;8101;2
12146662;119514378;F-0224-0217771;01/02/2024;99;Mobile;3828;5
12146662;119514378;F-0324-0329345;01/03/2024;99;Mobile;3828;3
11652763;124306958;F-0722-0745743;01/07/2022;34,96;Mobile;3191;4
11652763;124306958;F-0822-0872232;01/08/2022;49;Mobile;3191;1
11652763;136857900;F-0324-0333948;01/03/2024;49;Mobile;3191;2
10717582;112105479;F-0324-0275926;01/03/2024;240;Fixe;2342;2
12094701;118821363;F-0324-0332198;01/03/2024;240;Fixe;3752;5
13485925;144044417;F-0324-0315802;01/03/2024;49;Mobile;7110;3
13496536;144151074;F-0224-0477676;01/02/2024;199;Mobile;7243;4
13496536;144151074;F-0324-0239268;01/03/2024;199;Mobile;7243;1
13494149;144146751;F-0224-0479428;01/02/2024;49;Mobile;7216;2
13494149;144146751;F-0324-0268459;01/03/2024;49;Mobile;7216;2
10840862;120537448;F-0224-0487666;01/02/2024;99;Mobile;2433;5
10840862;120537448;F-0324-0275526;01/03/2024;99;Mobile;2433;3
13494389;144147141;F-0224-0238298;01/02/2024;49;Mobile;7218;4
13494389;144147141;F-0324-0230441;01/03/2024;49;Mobile;7218;1
13501496;144240237;F-0224-0347207;01/02/2024;49;Mobile;7306;2
13501496;144240237;F-0324-0271359;01/03/2024;49;Mobile;7306;2
11419164;107581605;F-0224-0395675;01/02/2024;99;Mobile;2948;5
12891095;134385701;F-0324-0290215;01/03/2024;199;Fixe;5022;3
12391038;123503269;F-0224-0256751;01/02/2024;49;Mobile;4175;4
12391038;123503269;F-0324-0353416;01/03/2024;49;Mobile;4175;1
13016200;143301713;F-0324-0308396;01/03/2024;199;Mobile;5295;2
12645791;129809038;F-0324-0369573;01/03/2024;49;Mobile;4539;2
12390665;123502600;F-0324-0229211;01/03/2024;249;Fixe;4173;5
12837610;133372955;F-0324-0395078;01/03/2024;249;Mobile;4898;3
11419164;107581605;F-0324-0303714;01/03/2024;99;Mobile;2948;4
12221837;120655638;F-0224-0225501;01/02/2024;199;Mobile;3922;1
12221837;120655638;F-0324-0298589;01/03/2024;199;Mobile;3922;2
12710085;135042095;F-0224-0420281;01/02/2024;97;Mobile;4638;2
12710085;135042095;F-0324-0243044;01/03/2024;99;Mobile;4638;5
13335836;141930805;F-0324-0383625;01/03/2024;49;Mobile;6188;3
13562626;145365199;F-0324-0263516;01/03/2024;199;Mobile;8018;4
12038631;118071306;F-0224-0232100;01/02/2024;48;Mobile;3676;1
12038631;118071306;F-0324-0223917;01/03/2024;49;Mobile;3676;2
11488348;144067914;F-0324-0303791;01/03/2024;49;Mobile;3012;2
13562313;145364686;F-0224-1045602;01/02/2024;49;Mobile;8015;5
13562313;145364686;F-0324-0284616;01/03/2024;49;Mobile;8015;3
13590158;145764742;F-0324-0635213;02/03/2024;99;Mobile;8323;4
13350581;142017487;F-0324-0316886;01/03/2024;148,99;Fixe;6269;1
13445327;143430033;F-0324-0635179;02/03/2024;249;Fixe;6834;2
11441546;119498411;F-0324-0619168;02/03/2024;149;Mobile;2965;2
11441546;119498411;F-0224-0545733;02/02/2024;149;Mobile;2965;5
10848601;99553231;F-0324-0676338;02/03/2024;199;Mobile;2437;3
12487052;140816028;F-0324-0797521;04/03/2024;148,99;Fixe;4321;4
12487052;129797338;F-0923-1351884;04/09/2023;199;Mobile;4321;1
13518744;144492971;F-0324-0680712;02/03/2024;249;Mobile;7511;2
11288368;138583183;F-0324-0783469;04/03/2024;199;Mobile;2826;2
11288368;138583183;F-0224-0800992;04/02/2024;199;Mobile;2826;5
10656479;97117250;F-0324-0775529;04/03/2024;349;Fixe;2278;3
13511340;144907481;F-0324-0629811;02/03/2024;148,99;Fixe;7432;4
11105142;143198920;F-0324-0797979;04/03/2024;99;Mobile;2653;1
11105142;143198920;F-0224-0934041;04/02/2024;99;Mobile;2653;2
13510823;144387385;F-0324-0631175;02/03/2024;49;Mobile;7425;2
12773160;139619331;F-0324-0801339;04/03/2024;49;Mobile;4756;5
3898747;145342338;F-0324-0794415;04/03/2024;149;Mobile;136;3
3844640;141220437;F-0324-0797544;04/03/2024;249;Mobile;121;4
11962775;117032527;F-0324-0766681;04/03/2024;240;Fixe;3574;1
12850428;133619810;F-0224-0727682;02/02/2024;449;Fixe;4933;2
12850428;133619810;F-0324-0622714;02/03/2024;449;Fixe;4933;2
9671885;130581904;F-0324-0801464;04/03/2024;99;Mobile;1437;5
9671885;130581904;F-0224-0933878;04/02/2024;99;Mobile;1437;3
12850421;141335368;F-0324-0798261;04/03/2024;199;Mobile;4932;4
12136772;119240473;F-0324-0751410;04/03/2024;249;Fixe;3805;1
12297588;121936221;F-0224-0676223;02/02/2024;49;Mobile;4032;2
12297588;121936221;F-0324-0713867;02/03/2024;49;Mobile;4032;2
11842058;114965962;F-0324-0753799;04/03/2024;249;Fixe;3407;5
13154497;144083625;F-0324-0662449;02/03/2024;148,99;Fixe;5648;3
13154497;144309758;F-0324-0598256;02/03/2024;49;Mobile;5648;4
13361878;142218148;F-0324-0657964;02/03/2024;249;Mobile;6346;1
13361878;142218148;F-0224-0542354;02/02/2024;249;Mobile;6346;2
13520930;144496895;F-0224-0602176;02/02/2024;99;Mobile;7535;2
13520930;144496895;F-0324-0631309;02/03/2024;99;Mobile;7535;5
13599388;145894191;F-0324-0692726;02/03/2024;249;Mobile;8424;3
13341976;141942361;F-0324-0314362;01/03/2024;49;Mobile;6221;4
12065890;121202862;F-0324-0639514;02/03/2024;48;Mobile;3719;1
11657371;111207545;F-0324-0643614;02/03/2024;199;Mobile;3198;2
13513892;144393277;F-0224-0630746;02/02/2024;49;Mobile;7457;2
13513892;144393277;F-0324-0680188;02/03/2024;49;Mobile;7457;5
13226517;140141487;F-0324-0694101;02/03/2024;148,99;Fixe;5835;3
13130214;138422065;F-0324-0388535;01/03/2024;48;Mobile;5586;4
13576408;145517216;F-0324-0310170;01/03/2024;249;Mobile;8189;1
11176990;118755192;F-0324-0224219;01/03/2024;249;Fixe;2728;2
13128029;138418189;F-0324-0360078;01/03/2024;49;Mobile;5581;2
12340064;136299765;F-0324-0232296;01/03/2024;249;Mobile;4089;5
13337785;141934317;F-0324-0311762;01/03/2024;49;Mobile;6200;3
13486069;144046049;F-0324-0312033;01/03/2024;99;Mobile;7111;4
11000240;145347134;F-0324-0344843;01/03/2024;199;Mobile;2559;1
13336656;141932190;F-0324-0290455;01/03/2024;49;Mobile;6196;2
13529965;145345455;F-0324-0310102;01/03/2024;49;Mobile;7633;2
12889053;134341859;F-0224-0412189;01/02/2024;49;Mobile;5018;5
12889053;134341859;F-0324-0352917;01/03/2024;49;Mobile;5018;3
13496684;144151363;F-0224-0237499;01/02/2024;49;Mobile;7247;4
13496684;144151363;F-0324-0279277;01/03/2024;49;Mobile;7247;1
13505274;144307149;F-0324-0230480;01/03/2024;99;Mobile;7361;2
13562659;145365288;F-0224-1081087;01/02/2024;49;Mobile;8019;2
13562659;145365288;F-0324-0306526;01/03/2024;49;Mobile;8019;5
10782061;98593007;F-0324-0240855;01/03/2024;240;Fixe;2396;3
13580470;145604553;F-0324-0274697;01/03/2024;49;Mobile;8231;4
13275178;140749870;F-1223-1457099;01/12/2023;803,21;Fixe;5975;1
13275178;144388451;F-0324-0279678;01/03/2024;148,99;Fixe;5975;2
13078664;137047739;F-0324-0283826;01/03/2024;249;Fixe;5451;2
12150164;123467871;F-0224-0399711;01/02/2024;49;Mobile;3836;5
12150164;123467871;F-0324-0374166;01/03/2024;49;Mobile;3836;3
12227982;120740174;F-0324-0367965;01/03/2024;240;Mobile;3932;4
13146959;138649075;F-0324-0280293;01/03/2024;148,99;Fixe;5635;1
12884729;134334563;F-0324-0252807;01/03/2024;99;Mobile;5010;2
13426824;143113896;F-0324-0388493;01/03/2024;148,99;Fixe;6712;2
13274230;140688016;F-0324-0280902;01/03/2024;49;Mobile;5968;5
13409821;142953742;F-0324-0305212;01/03/2024;49;Mobile;6578;3
12035842;129873023;F-0324-0385371;01/03/2024;199;Mobile;3673;4
13498122;144153978;F-0224-0262387;01/02/2024;47;Mobile;7275;1
