NUMERO_DOSSIER;type_creance;numero_de_creance;Date_echeance;total_creance;Nature_crence;iddebiteur;type_creance
9737601;110342643;F-0224-2218486;21/02/2024;49;Mobile;1493;2
9888484;133883446;F-0224-2240645;23/02/2024;109;Mobile;1644;2
9819392;111242270;F-0224-2221837;21/02/2024;49;Mobile;1571;5
8380985;141946352;F-0224-2248299;23/02/2024;99;Mobile;1083;3
10523370;138580172;F-0224-1549833;21/02/2024;249;Mobile;2178;4
10523370;138580172;F-0124-1537573;21/01/2024;249;Mobile;2178;1
5065116;145272172;F-0224-2018349;23/02/2024;149;Mobile;389;2
10496715;129085773;F-0224-1973338;23/02/2024;49;Mobile;2150;2
10496715;129085773;F-0124-2017036;23/01/2024;49;Mobile;2150;5
5235040;114071357;F-0224-2049195;23/02/2024;240;Mobile;427;3
3923151;121141398;F-0722-1494886;23/07/2022;99;Mobile;147;4
3923151;121141398;F-0822-1632736;23/08/2022;99;Mobile;147;1
3923151;122879848;F-0224-2050769;23/02/2024;49;Mobile;147;2
3923151;120422002;F-0822-1557752;23/08/2022;49;Mobile;147;2
3923151;120422002;F-0722-1740464;23/07/2022;49;Mobile;147;5
9968337;122031823;F-1222-1809640;18/12/2022;99;Mobile;1708;3
9968337;122031823;F-0123-1965134;23/01/2023;99;Mobile;1708;4
9968337;122008832;F-0224-2037182;23/02/2024;99;Mobile;1708;1
9968337;122031823;F-0223-1990569;23/02/2023;99;Mobile;1708;2
7776453;81567639;F-0221-0825272;19/02/2021;99;Mobile;991;2
7776453;109086497;F-0224-1776249;22/02/2024;99;Mobile;991;5
9370612;140637750;F-0224-1792027;22/02/2024;48;Mobile;1260;3
4018864;87711155;F-0224-1949090;23/02/2024;240;Mobile;192;4
4018864;86326056;F-0224-2011493;23/02/2024;49;Mobile;192;1
5044493;121665005;F-1122-1839724;22/11/2022;99;Mobile;384;2
5044493;122885224;F-0224-1784189;22/02/2024;49;Mobile;384;2
8960549;109243015;F-0422-1821760;22/04/2022;240;Fixe;1184;5
8960549;109243015;F-0522-1844120;22/05/2022;136;Fixe;1184;3
8960549;133895647;F-0224-1794850;22/02/2024;99;Mobile;1184;4
6843438;145431192;F-0124-2221107;23/01/2024;148,99;Fixe;852;1
6843438;145431192;F-0224-2305000;23/02/2024;227,84;Fixe;852;2
10349433;109768802;F-0224-1699587;22/02/2024;349;Mobile;2036;2
10106480;138421318;F-0224-1698275;22/02/2024;199;Mobile;1834;5
10106480;140338744;F-0723-2073394;22/07/2023;199;Mobile;1834;3
10106480;140338744;F-0823-2099825;22/08/2023;94;Mobile;1834;4
10259873;89444629;F-0224-1713173;22/02/2024;240;Mobile;1975;1
10259873;89444629;F-0124-1717474;22/01/2024;240;Mobile;1975;2
7711764;103615161;F-0821-1467871;21/08/2021;99;Mobile;981;2
7711764;104173233;F-1120-1411971;21/11/2020;49;Mobile;981;5
7711764;104173233;F-1020-1251683;21/10/2020;48;Mobile;981;3
7711764;139800509;F-0224-2237488;23/02/2024;4,2;Mobile;981;4
9620213;126829171;F-0224-2224319;21/02/2024;47;Mobile;1393;1
10211079;88684523;28-G9MA-017114;01/07/2019;96,2;Mobile;1934;2
10211079;88684523;28-H9MA-177964;01/08/2019;99;Mobile;1934;2
10211079;142217215;F-0224-2148754;23/02/2024;1,2;Mobile;1934;5
5777674;147401424;F-0224-2151504;23/02/2024;199;Mobile;573;3
6849228;116989084;F-0222-1722488;22/02/2022;49;Mobile;854;4
6849228;144676770;F-0224-2122683;22/02/2024;10;Mobile;854;1
6849228;134652194;F-0224-2232849;22/02/2024;49;Mobile;854;2
7339604;147148357;F-0224-2092030;21/02/2024;99;Mobile;916;2
7339604;147148357;F-0124-2059712;21/01/2024;99;Mobile;916;5
9785604;120736535;F-0822-1915997;21/08/2022;749;Fixe;1538;3
9785604;120736535;F-0622-1250926;21/06/2022;249;Fixe;1538;4
9785604;120736535;F-0522-1179700;21/05/2022;249;Fixe;1538;1
9785604;143512918;F-0224-2089910;21/02/2024;9;Mobile;1538;2
3935348;110353577;F-0224-1794906;22/02/2024;240;Mobile;155;2
10274421;89842255;F-0224-1801637;22/02/2024;240;Mobile;1982;5
9987482;144840946;F-0224-1945568;23/02/2024;49;Mobile;1734;3
9475793;118711201;F-0224-1813154;22/02/2024;449;Fixe;1292;4
9475793;118711201;F-0124-1736429;22/01/2024;449;Fixe;1292;1
10216933;88733873;F-0224-1787603;22/02/2024;240;Mobile;1938;2
5172703;144673030;F-0224-2254525;23/02/2024;49;Mobile;413;2
3899364;146961908;F-0124-2229398;23/01/2024;77,03;Mobile;137;5
3899364;146961908;F-0224-2296731;23/02/2024;102,71;Mobile;137;3
10051679;143504040;F-0224-2281535;22/02/2024;49;Mobile;1788;4
10411649;92579315;F-0224-1612205;21/02/2024;199;Mobile;2087;1
10411649;92579315;F-0124-1512682;21/01/2024;199;Mobile;2087;2
9878517;84542354;F-0224-1715737;22/02/2024;240;Fixe;1634;2
7738425;71247221;F-0224-1651044;21/02/2024;199;Mobile;983;5
7738425;83419383;28-J9MA-609757;01/10/2019;199;Mobile;983;3
13466288;143824329;F-0224-1750583;22/02/2024;99;Mobile;6980;4
13466288;143824329;F-0124-1698891;22/01/2024;99;Mobile;6980;1
9621533;147397851;F-0224-2121702;22/02/2024;39;Mobile;1394;2
9847847;119131479;F-0224-2224303;21/02/2024;45;Mobile;1602;2
10467374;118384613;F-0224-2214841;21/02/2024;49;Mobile;2116;5
4781464;147022784;F-0224-2151560;23/02/2024;199;Mobile;336;3
3681509;107555784;F-0224-2226889;22/02/2024;139,6;Fixe;62;4
3681509;107555784;F-0124-2255505;22/01/2024;349;Fixe;62;1
6828261;86952132;F-0520-1333986;22/05/2020;49;Mobile;838;2
6828261;86952132;F-0420-0925327;22/04/2020;49;Mobile;838;2
6828261;86952132;F-0320-0865831;22/03/2020;49;Mobile;838;5
6828261;148912839;F-0224-2234265;22/02/2024;199;Mobile;838;3
9705370;131615749;F-0224-2218919;21/02/2024;99;Mobile;1464;4
6771917;140331086;F-0224-2233027;22/02/2024;484;Mobile;802;1
3387872;84522065;F-0224-1529336;21/02/2024;199;Mobile;6;2
3387872;84522065;F-0124-1625506;21/01/2024;199;Mobile;6;2
10014659;134661367;F-0224-1992117;23/02/2024;199;Fixe;1756;5
6694213;138105094;F-0224-1980328;23/02/2024;49;Mobile;776;3
9466671;145077884;F-0224-1975399;23/02/2024;49;Mobile;1284;4
4491830;100011477;F-0520-1370278;23/05/2020;99;Mobile;276;1
4491830;100011477;F-0620-1305965;23/06/2020;99;Mobile;276;2
4491830;100011477;F-0420-1319313;23/04/2020;99;Mobile;276;2
4491830;85781634;F-0224-2148185;23/02/2024;254;Mobile;276;5
4491830;85781535;F-0224-2035093;23/02/2024;199;Mobile;276;3
9509285;145887346;F-0224-1886757;23/02/2024;99;Mobile;1313;4
3944521;83493966;F-0224-1769201;22/02/2024;199;Mobile;165;1
9018701;67137250;F-0224-1847667;19/02/2024;99;Mobile;1197;2
10306944;145902360;F-0224-1879755;23/02/2024;199;Mobile;2004;2
10519582;138422577;F-0224-1909332;23/02/2024;49;Mobile;2171;5
10519582;138422577;F-0124-1906152;23/01/2024;49;Mobile;2171;3
10519582;95086568;F-0820-1006566;18/08/2020;264;Mobile;2171;4
10519582;95086568;F-0920-1088358;18/09/2020;184;Mobile;2171;1
9539458;129020690;F-0224-2295771;23/02/2024;102,71;Mobile;1329;2
9643449;133905615;F-0323-2047097;23/03/2023;99,5;Mobile;1415;2
9643449;133905615;F-0223-2031780;23/02/2023;99,5;Mobile;1415;5
9643449;134730919;F-0224-2296270;23/02/2024;32,13;Mobile;1415;3
3399732;98454655;F-0224-1719910;22/02/2024;240;Mobile;12;4
7457718;60405846;F-1019-0659436;22/10/2019;229;Mobile;945;1
7457718;60405846;28-J9MA-688899;01/10/2019;229;Mobile;945;2
7457718;96769442;F-0224-1751135;22/02/2024;240;Mobile;945;2
4692806;148906585;F-0224-2235496;22/02/2024;199;Mobile;315;5
10138803;148900574;F-0224-2218095;21/02/2024;49;Mobile;1861;3
10543748;118351981;F-0224-2234577;22/02/2024;249;Fixe;2194;4
5316104;146969897;F-0124-2126763;23/01/2024;99;Mobile;450;1
5316104;146969897;F-0224-2138358;23/02/2024;99;Mobile;450;2
9858981;146014815;F-0224-2164463;23/02/2024;99;Mobile;1613;2
4567410;140397062;F-0224-2237694;23/02/2024;349;Fixe;287;5
9909749;98392055;F-0224-2248837;23/02/2024;49;Mobile;1660;3
9825770;117649156;F-0224-2239230;23/02/2024;49;Mobile;1577;4
10428175;133502797;F-0224-2240576;23/02/2024;249;Fixe;2094;1
9834097;134659897;F-0224-2249788;23/02/2024;99;Mobile;1586;2
5625244;145903021;F-0224-1537636;21/02/2024;199;Mobile;535;2
5625244;121980751;F-0522-1644066;21/05/2022;199;Mobile;535;5
5625244;121980751;F-0422-1667883;21/04/2022;32,1;Mobile;535;3
10221373;131483201;F-0224-2017411;23/02/2024;249;Fixe;1943;4
10171100;105608568;F-0821-1386064;21/08/2021;49;Mobile;1898;1
10171100;88030027;F-0124-2064718;21/01/2024;340,88;Mobile;1898;2
10171100;88030027;F-0224-2095372;21/02/2024;348,1;Mobile;1898;2
10565086;129988210;F-0224-2014855;23/02/2024;49;Mobile;2206;5
5553374;93627216;F-0224-1808172;22/02/2024;240;Mobile;514;3
10145344;87747029;F-0224-1769208;22/02/2024;240;Mobile;1868;4
9499066;124752923;F-0224-1784955;22/02/2024;198;Mobile;1306;1
10601448;145367531;F-0224-1887091;23/02/2024;49;Mobile;2237;2
3486043;140467622;F-0224-2304413;22/02/2024;124,96;Fixe;26;2
4557516;106478638;F-0224-2305620;23/02/2024;74,25;Mobile;285;5
5126925;142958985;F-0124-2223994;23/01/2024;199;Mobile;403;3
5126925;142958985;F-0224-2268729;23/02/2024;199;Mobile;403;4
5005141;123769769;F-0224-1715221;22/02/2024;240;Mobile;376;1
13526256;144600559;F-0224-1707277;22/02/2024;199;Mobile;7598;2
10172332;88032284;F-0722-1415022;22/07/2022;240;Mobile;1900;2
10172332;89552508;F-0521-1532455;22/05/2021;199;Mobile;1900;5
10172332;89552508;F-0621-1564173;22/06/2021;199;Mobile;1900;3
10172332;88032284;F-0822-1496757;22/08/2022;240;Mobile;1900;4
10172332;110500326;F-0224-1708102;22/02/2024;199;Mobile;1900;1
7915697;137383495;F-0224-2162850;23/02/2024;134;Mobile;1017;2
7915697;77809124;F-0520-0691919;21/05/2020;199;Mobile;1017;2
7915697;77809124;F-0620-1125703;21/06/2020;199;Mobile;1017;5
10181238;117644787;F-0224-2241933;23/02/2024;49;Mobile;1904;3
9916579;129108334;F-0224-2217490;21/02/2024;79,3;Mobile;1667;4
9569818;144692661;F-0224-2245098;23/02/2024;99;Mobile;1354;1
9867879;122422713;F-0622-1679096;21/06/2022;49;Mobile;1624;2
9867879;122422713;F-0522-1648674;21/05/2022;19;Mobile;1624;2
9867879;147400931;F-0224-2217358;21/02/2024;149;Mobile;1624;5
10344992;134645426;F-0224-2223353;21/02/2024;149;Mobile;2031;3
9916711;144243780;F-0224-2016728;23/02/2024;49;Mobile;1668;4
9916711;144243780;F-0124-1881150;23/01/2024;49;Mobile;1668;1
4549889;120046777;F-0224-2051279;23/02/2024;349;Fixe;284;2
10608797;144677477;F-0224-2229374;22/02/2024;149;Mobile;2244;2
9879304;105418341;F-0224-2217385;21/02/2024;199;Mobile;1635;5
9879304;84593462;F-0221-1583927;21/02/2021;398;Mobile;1635;3
10520095;99023340;F-0224-2237851;23/02/2024;49;Mobile;2173;4
6154941;140327437;F-0224-2250246;23/02/2024;49;Mobile;690;1
6154941;112073993;F-0623-2095938;23/06/2023;69;Mobile;690;2
5148757;143510898;F-0224-1987219;23/02/2024;49;Mobile;409;2
9793230;144240310;F-0224-1995429;23/02/2024;49;Mobile;1547;5
9793230;144240310;F-0124-1882275;23/01/2024;49;Mobile;1547;3
8693475;139797827;F-0224-1967165;23/02/2024;249;Mobile;1130;4
10502002;131373138;F-0224-2004109;23/02/2024;249;Fixe;2155;1
10502002;94683698;F-1120-1113777;19/11/2020;49;Mobile;2155;2
10502002;94683698;F-1020-0624706;19/10/2020;49;Mobile;2155;2
8683185;108969669;F-0224-2042488;23/02/2024;199;Mobile;1128;5
10165286;122034367;F-0224-1765577;22/02/2024;49;Mobile;1891;3
10165286;101744610;F-0820-1421460;21/08/2020;97;Mobile;1891;4
10165286;111253931;F-1021-1529149;21/10/2021;49;Mobile;1891;1
10165286;111253931;F-0921-1435667;21/09/2021;49;Mobile;1891;2
10207082;100425725;F-0224-1768403;22/02/2024;240;Fixe;1926;2
3934335;124052820;F-0224-1900527;23/02/2024;199;Mobile;154;5
10376434;139205803;F-0224-1911183;23/02/2024;199;Mobile;2054;3
7591104;147344635;F-0224-2303424;22/02/2024;38,45;Fixe;971;4
7591104;147344635;F-0124-2196225;22/01/2024;103,81;Fixe;971;1
5239420;144395160;F-0224-2291134;23/02/2024;148,99;Fixe;430;2
10247498;140650109;F-0224-1585244;21/02/2024;48;Mobile;1963;2
10247498;139214488;F-0823-2089435;21/08/2023;99;Mobile;1963;5
10247498;139214488;F-0723-1935155;21/07/2023;91;Mobile;1963;3
4900233;121067295;F-0224-1713858;22/02/2024;249;Fixe;357;4
4406265;146593110;F-0224-2148654;23/02/2024;49;Mobile;260;1
4406265;146593110;F-0124-2110557;23/01/2024;49;Mobile;260;2
10341713;147147753;F-0224-2248795;23/02/2024;249;Fixe;2030;2
10341713;91310006;28-G9MA-137070;01/07/2019;99;Mobile;2030;5
10341713;91310006;28-H9MA-076156;01/08/2019;99;Mobile;2030;3
7018003;85777941;F-1019-1152284;22/10/2019;5;Mobile;881;4
7018003;99705029;F-0720-1119164;21/07/2020;49;Mobile;881;1
7018003;99705029;F-0620-0872419;21/06/2020;49;Mobile;881;2
7018003;121840225;F-0523-1661003;23/05/2023;449;Fixe;881;2
7018003;122871662;F-0224-2241661;23/02/2024;99;Mobile;881;5
7018003;121840225;F-0623-1696436;23/06/2023;449;Fixe;881;3
10368654;129107674;F-0224-2243117;23/02/2024;99;Mobile;2051;4
10210944;112095306;F-0224-2219141;21/02/2024;199;Mobile;1933;1
10210944;112095306;F-0124-1547459;21/01/2024;199;Mobile;1933;2
10447224;145609265;F-0224-2243702;23/02/2024;49;Mobile;2106;2
10235575;148905742;F-0224-2235570;22/02/2024;99;Mobile;1955;5
10235575;92788592;F-0320-1152706;22/03/2020;199;Mobile;1955;3
10235575;92788592;F-0220-0430001;22/02/2020;199;Mobile;1955;4
8217161;117663070;F-0224-2222917;21/02/2024;99;Mobile;1067;1
6078684;145928944;F-0224-2156351;23/02/2024;49;Mobile;677;2
3796773;138779124;F-0224-2250286;23/02/2024;349;Fixe;102;2
4398731;97120088;F-0621-1608806;23/06/2021;199;Mobile;259;5
4398731;97120088;F-0521-1845241;23/05/2021;199;Mobile;259;3
4398731;108840594;F-0224-2004876;23/02/2024;240;Mobile;259;4
9470875;135589902;F-0224-2113157;22/02/2024;94;Mobile;1287;1
9470875;86147412;F-0120-0571421;22/01/2020;199;Mobile;1287;2
9470875;86147412;F-0220-1017278;22/02/2020;199;Mobile;1287;2
5344364;138241122;F-0224-1978829;23/02/2024;199;Mobile;464;5
6841044;146879769;F-0224-2095627;21/02/2024;49;Mobile;850;3
10560691;106474622;F-0224-1789690;22/02/2024;49;Mobile;2201;4
10560691;95658217;F-0621-1581489;22/06/2021;164,32;Fixe;2201;1
10564909;95695280;F-0224-1782710;22/02/2024;240;Fixe;2205;2
6428311;138651070;F-0224-1940323;23/02/2024;148,99;Fixe;736;2
10391483;92122887;F-1121-1287206;22/11/2021;99;Mobile;2070;5
10391483;117448556;F-0224-1815843;22/02/2024;240;Fixe;2070;3
10604364;99776599;F-0224-2304089;22/02/2024;116,13;Fixe;2242;4
6844374;146927721;F-0224-2292701;21/02/2024;6,02;Mobile;853;1
6844374;146927721;F-0124-2273002;21/01/2024;78,31;Mobile;853;2
5180274;119414193;F-0224-2294755;23/02/2024;72,29;Fixe;415;2
5180274;119414193;F-0124-2009394;23/01/2024;249;Fixe;415;5
6850395;143978546;F-0224-1589501;21/02/2024;49;Mobile;855;3
9880128;113152313;F-0224-1655519;21/02/2024;199;Mobile;1637;4
10309046;107584552;F-0224-1588957;21/02/2024;99;Mobile;2005;1
3715310;143837080;F-0224-2152753;23/02/2024;49;Mobile;72;2
8695136;106454471;F-0224-2234033;22/02/2024;49;Mobile;1131;2
9610491;147396237;F-0224-2224710;21/02/2024;149;Mobile;1384;5
10533628;147397641;F-0224-2166751;23/02/2024;149;Mobile;2188;3
10533628;147397641;F-0124-2263656;23/01/2024;149;Mobile;2188;4
10533628;120782944;F-0922-1761850;21/09/2022;4;Mobile;2188;1
4853007;144599704;F-0224-2246499;23/02/2024;49;Mobile;346;2
9828195;147398862;F-0224-2219358;21/02/2024;99;Mobile;1581;2
9486756;116817443;F-0822-1782551;21/08/2022;49;Mobile;1299;5
9486756;116817443;F-0922-1866980;21/09/2022;49;Mobile;1299;3
9486756;126751947;F-0224-2223191;21/02/2024;49;Mobile;1299;4
9820347;141343546;F-0224-2156198;23/02/2024;59;Mobile;1572;1
9715753;140331095;F-0124-2035685;23/01/2024;49;Mobile;1476;2
9715753;140331095;F-0224-2080853;23/02/2024;49;Mobile;1476;2
10123998;87355798;F-0224-2048506;23/02/2024;199;Mobile;1851;5
10231838;121142974;F-0224-2002312;23/02/2024;99;Mobile;1951;3
10231838;121142974;F-0124-1997659;23/01/2024;99;Mobile;1951;4
10231838;88965677;F-0320-1264714;21/03/2020;10;Mobile;1951;1
3825418;136513957;F-0224-2009158;23/02/2024;49;Mobile;114;2
8858295;88941391;F-0224-1829959;19/02/2024;49;Mobile;1151;2
8858295;88941391;F-0124-1811199;19/01/2024;49;Mobile;1151;5
9568269;75849838;F-0523-1528196;22/05/2023;199;Mobile;1353;3
9568269;102086342;F-0224-1771896;22/02/2024;240;Fixe;1353;4
9768867;136330649;F-0224-1909865;23/02/2024;149,01;Fixe;1522;1
10443030;135842760;F-0224-1884028;23/02/2024;99;Mobile;2101;2
10489259;144077123;F-0224-2304211;22/02/2024;247,99;Fixe;2139;2
10189645;146751381;F-0224-2305849;23/02/2024;39,2;Mobile;1908;5
3430251;135148798;F-0224-2301735;21/02/2024;859,48;Mobile;16;3
10505752;129106038;F-0224-2306656;23/02/2024;49;Mobile;2160;4
10380372;112078936;F-0224-1736282;22/02/2024;49;Mobile;2058;1
9575776;96742887;F-1119-2139661;18/11/2019;100;Mobile;1358;2
9575776;96742887;28-A0MA-023702;28/12/2019;137,38;Mobile;1358;2
9575776;124108612;F-0224-1597484;21/02/2024;99;Mobile;1358;5
9651738;99504684;F-0523-1588859;22/05/2023;49;Mobile;1420;3
9651738;99504684;F-0723-2120593;22/07/2023;49;Mobile;1420;4
9651738;99504684;F-0623-1588601;22/06/2023;49;Mobile;1420;1
9651738;96317724;F-0224-1731276;22/02/2024;49;Mobile;1420;2
4683492;140392659;F-1223-1941603;23/12/2023;249;Fixe;314;2
4683492;140392659;F-0124-2042058;23/01/2024;249;Fixe;314;5
4683492;140392659;F-0224-2307702;23/02/2024;749;Fixe;314;3
4683492;119328393;F-0823-2162850;23/08/2023;112,45;Fixe;314;4
9306205;101792574;F-0224-2305025;23/02/2024;49;Mobile;1237;1
6180195;120115824;F-0224-2286357;23/02/2024;149;Mobile;699;2
10126364;143534356;F-0224-1650430;21/02/2024;49;Mobile;1854;2
10298256;129103591;F-0224-1665603;21/02/2024;99;Mobile;1999;5
9665457;104174181;F-0224-1652570;21/02/2024;240;Mobile;1432;3
9546448;84417287;F-0224-1563692;21/02/2024;199;Mobile;1341;4
8961787;113365055;F-0224-1633851;21/02/2024;99;Mobile;1188;1
10495411;94502145;F-0224-1684717;18/02/2024;99;Mobile;2148;2
9607188;134650087;F-0224-2243765;23/02/2024;199;Mobile;1383;2
10162121;112088464;F-0224-2223747;21/02/2024;49;Mobile;1885;5
8535555;132086631;F-0224-2213892;21/02/2024;99;Mobile;1102;3
10277949;139215451;F-0224-2227047;22/02/2024;99;Mobile;1986;4
9354925;135386147;F-0124-1904518;23/01/2024;49;Mobile;1255;1
9354925;135386147;F-0224-2241482;23/02/2024;49;Mobile;1255;2
9359108;124089282;F-0224-2230840;22/02/2024;49;Mobile;1257;2
9359108;79228905;F-0320-1265720;22/03/2020;8;Mobile;1257;5
9359108;97455897;F-0821-1281158;22/08/2021;240;Mobile;1257;3
9359108;97455897;F-0921-1697708;22/09/2021;240;Mobile;1257;4
9359108;97455897;F-0721-1042739;22/07/2021;240;Mobile;1257;1
6005032;143519624;F-0224-2157102;23/02/2024;159;Mobile;652;2
7997555;147068572;F-0224-2172957;23/02/2024;49;Mobile;1033;2
13024632;135908884;F-0224-2127229;22/02/2024;49;Mobile;5320;5
3818651;86111186;F-0522-1858823;23/05/2022;152;Mobile;110;3
3818651;122491263;F-1122-1578267;23/11/2022;349;Fixe;110;4
3818651;86111186;F-0422-1492129;23/04/2022;240;Mobile;110;1
3818651;122491263;F-1022-1616034;23/10/2022;349;Fixe;110;2
3818651;122491263;F-0123-1980551;23/01/2023;849;Fixe;110;2
3818651;100542030;F-0224-2172318;23/02/2024;94;Mobile;110;5
3389001;140537134;F-0224-1999668;23/02/2024;249;Mobile;7;3
9700399;122419849;F-0224-2040904;23/02/2024;149;Mobile;1460;4
9700399;87746932;F-0522-1118650;20/05/2022;99;Mobile;1460;1
4467745;145923312;F-0224-2112635;22/02/2024;49;Mobile;272;2
4467745;145923312;F-0124-2097863;22/01/2024;49;Mobile;272;2
10248471;127544719;F-0224-2000798;23/02/2024;149;Mobile;1964;5
9509317;97958192;F-1122-1654488;23/11/2022;99;Mobile;1314;3
9509317;97958192;F-1022-1575187;23/10/2022;99;Mobile;1314;4
9509317;72672683;F-0224-2077545;23/02/2024;449;Fixe;1314;1
5503271;130850036;F-0224-1946106;23/02/2024;261,75;Fixe;502;2
9697605;134651598;F-0224-1874588;23/02/2024;49;Mobile;1457;2
6398411;110348240;F-0224-1795387;22/02/2024;49;Mobile;723;5
6860462;135049424;F-0224-2304103;22/02/2024;1102,3;Fixe;861;3
6860462;135049424;F-0124-2253613;22/01/2024;261,75;Fixe;861;4
10457866;120132801;F-0224-2253521;23/02/2024;49;Mobile;2112;1
10582480;99767571;F-0620-0999360;22/06/2020;349;Fixe;2223;2
10582480;95823905;F-0224-1719080;22/02/2024;240;Mobile;2223;2
10582480;99767571;F-0720-1401524;22/07/2020;232,67;Fixe;2223;5
10537265;135594918;F-0224-1635546;21/02/2024;149;Mobile;2191;3
8852765;127221191;F-0224-1704226;22/02/2024;249;Fixe;1147;4
7187005;126020005;F-0224-1580581;21/02/2024;49;Mobile;897;1
7187005;126020005;F-0124-1549679;21/01/2024;49;Mobile;897;2
9763799;140336379;F-0224-2248071;23/02/2024;49;Mobile;1519;2
7345403;143762018;F-0224-2250900;23/02/2024;99;Mobile;917;5
7345403;143208150;F-0224-2247600;23/02/2024;49;Mobile;917;3
10596036;137808917;F-0224-2252385;23/02/2024;49;Mobile;2233;4
9739124;110620868;F-0224-2218447;21/02/2024;49;Mobile;1497;1
10240504;134655860;F-0224-2243317;23/02/2024;149;Mobile;1957;2
10535175;95273220;F-0224-1817032;22/02/2024;240;Mobile;2189;2
9916256;85377222;28-E9MA-567706;01/05/2019;44;;1666;5
9916256;111234529;F-0224-1919637;23/02/2024;49;Mobile;1666;3
10589745;146929750;F-0124-2275597;22/01/2024;104,42;Mobile;2228;4
10589745;146929750;F-0224-2264142;22/02/2024;249;Mobile;2228;1
4240101;145366587;F-0224-2293628;22/02/2024;208,84;Mobile;234;2
9914104;113369765;F-0522-1551647;23/05/2022;49;Mobile;1662;2
9914104;113369765;F-0422-1563878;23/04/2022;49;Mobile;1662;5
9914104;113369765;F-0622-1840779;23/06/2022;49;Mobile;1662;3
9914104;120105184;F-0224-2287278;23/02/2024;99;Mobile;1662;4
10411197;100388598;F-0224-2302990;22/02/2024;326,48;Fixe;2086;1
8387415;109771345;F-0224-1608435;21/02/2024;240;Mobile;1086;2
10351886;91369392;F-0621-1652158;22/06/2021;379;Fixe;2038;2
10351886;91369392;F-0521-1909069;22/05/2021;379;Fixe;2038;5
10351886;97320621;F-0224-1751242;22/02/2024;49;Mobile;2038;3
5073635;105262617;F-0224-1703538;22/02/2024;349;Fixe;393;4
10143008;106465055;F-0224-2215215;21/02/2024;49;Mobile;1866;1
5495314;146221839;F-0224-2162454;23/02/2024;49;Mobile;498;2
9875273;107213778;F-0322-1753342;23/03/2022;49;Mobile;1631;2
9875273;107213778;F-0222-1735633;23/02/2022;49;Mobile;1631;5
9875273;147389903;F-0224-2163621;23/02/2024;99;Mobile;1631;3
10031131;148898586;F-0224-2219988;21/02/2024;99;Mobile;1772;4
10017194;148910115;F-0224-2225093;18/02/2024;49;Mobile;1761;1
10516963;133886267;F-0224-2157222;23/02/2024;299;Mobile;2168;2
