NUMERODOSSIER;type_creance;numero_de_creance;Date_echeance;total_creance;Nature_crence;iddebiteur;type_creance
13448658;143496103;F-0324-0624932;02/03/2024;14899;Fixe;6866;2
11193472;104409234;F-0324-0678601;02/03/2024;240;Mobile;2747;5
12632363;129786152;F-0324-1240810;01/03/2024;99;Mobile;4515;3
12180429;129791394;F-0324-1418544;04/03/2024;49;Mobile;3883;4
4700104;100777710;F-0324-1432508;04/03/2024;49;Mobile;318;1
4007789;148080390;F-0324-1424889;04/03/2024;249;Mobile;190;2
8960131;143034944;F-0324-1435495;04/03/2024;49;Mobile;1182;2
7467573;136847740;F-0324-1430324;04/03/2024;49;Mobile;946;5
4571480;136752801;F-0324-1416664;04/03/2024;20399;Mobile;289;3
12409326;123641872;F-0324-0696859;02/03/2024;249;Fixe;4215;4
13661551;147133983;F-0224-1126742;02/02/2024;13481;Mobile;9653;1
13661551;147133983;F-0324-1298455;02/03/2024;199;Mobile;9653;2
5100124;142077682;F-0324-1438842;04/03/2024;11175;Mobile;398;2
11603393;127299773;F-0324-0676042;02/03/2024;249;Fixe;3130;5
13531577;144671115;F-0324-1219691;03/03/2024;49;Mobile;7653;3
13678775;147435274;F-0324-1233792;03/03/2024;49;Mobile;10161;4
13415112;142962980;F-0324-1254234;01/03/2024;49;Mobile;6619;1
13693309;147850578;F-0324-1324844;04/03/2024;24898;Fixe;10649;2
12344602;144843875;F-0324-1302349;02/03/2024;49;Mobile;4094;2
12574409;128457812;F-0324-1257718;01/03/2024;99;Mobile;4436;5
13647118;146926425;F-0324-1249247;01/03/2024;49;Mobile;9198;3
11381879;124747982;F-0324-1302999;02/03/2024;99;Mobile;2906;4
11700903;111935327;F-0324-1280211;02/03/2024;49;Mobile;3246;1
13115767;138165967;F-0324-1337850;04/03/2024;349;Fixe;5551;2
13641261;148020170;F-0324-1275570;01/03/2024;199;Mobile;9045;2
13674676;147342831;F-0324-1220899;03/03/2024;199;Mobile;10036;5
13554367;145140966;F-0324-1311416;04/03/2024;199;Mobile;7927;3
13672862;147256031;F-0324-1228491;03/03/2024;199;Mobile;9975;4
12763989;146776849;F-0324-1251905;01/03/2024;99;Mobile;4732;1
11123362;103204963;F-0324-1252477;01/03/2024;199;Mobile;2666;2
13559105;145271226;F-0324-1323954;04/03/2024;49;Mobile;7974;2
13650159;146963084;F-0324-1244344;01/03/2024;24898;Fixe;9287;5
13641086;146874889;F-0224-1049862;01/02/2024;18616;Mobile;9041;3
13641086;146874889;F-0324-1241153;01/03/2024;199;Mobile;9041;4
13703154;148080915;F-0324-1341882;04/03/2024;199;Mobile;10901;1
12149297;145919160;F-0324-1266437;01/03/2024;24898;Fixe;3834;2
11927753;116541213;F-0324-1283611;02/03/2024;99;Mobile;3525;2
13001155;137790264;F-0324-1319526;04/03/2024;249;Fixe;5264;5
11885153;115729398;F-0324-1234850;03/03/2024;99;Mobile;3458;3
13454513;143507260;F-0324-1220676;03/03/2024;49;Mobile;6906;4
13702009;148078535;F-0324-1345681;04/03/2024;49;Mobile;10874;1
13598475;145892558;F-0324-1283963;02/03/2024;24898;Fixe;8417;2
13639051;146928660;F-0324-1263556;01/03/2024;249;Mobile;8989;2
11128756;103315966;F-0324-1272982;01/03/2024;74;Mobile;2679;5
11873911;118815779;F-0324-1277199;02/03/2024;49;Mobile;3437;3
11765206;122394971;F-0324-1288804;02/03/2024;99;Mobile;3325;4
12858185;133741177;F-0324-1216659;03/03/2024;49;Mobile;4952;1
11721409;112110061;F-0224-0069107;03/02/2024;249;Fixe;3276;2
11721409;112110061;F-0324-0099117;03/03/2024;249;Fixe;3276;2
13456716;143526973;F-0324-0071236;03/03/2024;49;Mobile;6923;5
13301610;141223321;F-0324-1293938;02/03/2024;49;Mobile;6069;3
13002173;135756884;F-0324-0018860;03/03/2024;199;Mobile;5265;4
11024053;101673372;F-0324-0517983;02/03/2024;240;Mobile;2577;1
13181527;139232833;F-0324-0069336;03/03/2024;249;Fixe;5725;2
13542892;144908907;F-0324-0109600;03/03/2024;49;Mobile;7801;2
13617948;146223855;F-0324-0141705;03/03/2024;199;Mobile;8632;5
13528337;144664836;F-0224-0053757;03/02/2024;49;Mobile;7620;3
13528337;144664836;F-0324-0148679;03/03/2024;49;Mobile;7620;4
12312395;122101658;F-0324-0204140;03/03/2024;449;Fixe;4050;1
13540174;144843830;F-0324-0133281;03/03/2024;49;Mobile;7772;2
13616941;146222088;F-0324-0046897;03/03/2024;49;Mobile;8615;2
13607061;145923319;F-0324-0045152;03/03/2024;49;Mobile;8513;5
13613818;146015477;F-0324-0171188;03/03/2024;49;Mobile;8587;3
12013883;117710194;F-0324-0194230;03/03/2024;249;Fixe;3645;4
13053193;136514347;F-0324-0198501;03/03/2024;249;Fixe;5387;1
13616466;146121305;F-0324-0114199;03/03/2024;249;Mobile;8611;2
13542202;144907762;F-0324-0110501;03/03/2024;249;Mobile;7791;2
13453843;145341351;F-0324-0179344;03/03/2024;99;Mobile;6902;5
10704023;104159575;F-0324-0190186;03/03/2024;199;Mobile;2334;3
11830135;114566238;F-0324-0048591;03/03/2024;99;Mobile;3400;4
11518368;109078720;F-0324-0148444;03/03/2024;240;Fixe;3047;1
12128349;119173077;F-0324-0046194;03/03/2024;99;Mobile;3795;2
13379516;142455837;F-0324-0142131;03/03/2024;49;Mobile;6441;2
10863505;99723009;F-0324-0040711;03/03/2024;240;Fixe;2450;5
13528187;144664583;F-0224-0156541;03/02/2024;49;Mobile;7617;3
13528187;144664583;F-0324-0105675;03/03/2024;49;Mobile;7617;4
13603620;145917201;F-0324-0113440;03/03/2024;49;Mobile;8464;1
13685666;147608466;F-0324-0923434;03/03/2024;49;Mobile;10403;2
13674454;147342395;F-0324-0929901;03/03/2024;49;Mobile;10027;2
13460278;143533321;F-0324-0104736;03/03/2024;49;Mobile;6945;5
12076901;118453404;F-0324-0070296;03/03/2024;49;Mobile;3728;3
13538260;144840716;F-0324-0105695;03/03/2024;249;Fixe;7741;4
13237832;140323209;F-0324-0107866;03/03/2024;99;Mobile;5866;1
13533203;144690704;F-0324-0037287;03/03/2024;99;Mobile;7669;2
13677885;147433703;F-0324-0908996;03/03/2024;14899;Fixe;10133;2
13668103;147147136;F-0324-0975082;02/03/2024;49;Mobile;9842;5
13679168;147435956;F-0224-0991205;03/02/2024;49;Mobile;10175;3
13679168;147435956;F-0324-0908898;03/03/2024;49;Mobile;10175;4
13655697;147022650;F-0324-0986586;02/03/2024;49;Mobile;9455;1
5801597;146761585;F-0324-0813591;04/03/2024;49;Mobile;578;2
13666915;147144279;F-0324-0952586;02/03/2024;49;Mobile;9808;2
13685627;147608438;F-0324-0930926;03/03/2024;99;Mobile;10400;5
13672698;147255706;F-0324-0906671;03/03/2024;49;Mobile;9969;3
13682150;147601702;F-0324-0926711;03/03/2024;49;Mobile;10272;4
13532518;144673169;F-0324-1439751;03/03/2024;14899;Fixe;7660;1
13118384;147257071;F-0324-1505510;04/03/2024;4293;Mobile;5563;2
12816315;133139776;F-0324-1505228;04/03/2024;17172;Mobile;4855;2
13693102;147850103;F-0324-1391842;04/03/2024;249;Fixe;10642;5
5573755;108781825;F-0324-0834206;04/03/2024;449;Fixe;519;3
13590661;145765627;F-0324-0956253;02/03/2024;14899;Fixe;8328;4
13297516;141154917;F-0324-1499318;02/03/2024;17172;Mobile;6051;1
8207215;143495011;F-0324-1419174;04/03/2024;49;Mobile;1058;2
13125131;138387833;F-0324-1374699;04/03/2024;249;Fixe;5575;2
8302813;106081908;F-0224-0934873;04/02/2024;240;Fixe;1077;5
8302813;106081908;F-0324-1402220;04/03/2024;240;Fixe;1077;3
13470632;143832345;F-0324-1383425;04/03/2024;18675;Fixe;7011;4
7280323;147148047;F-0324-1408296;04/03/2024;249;Mobile;908;1
12227824;143297413;F-0324-1418672;04/03/2024;49;Mobile;3931;2
9581182;146964305;F-0324-1432490;04/03/2024;249;Mobile;1362;2
12739690;131544996;F-0324-1487136;03/03/2024;16552;Fixe;4691;5
6612274;143193166;F-0324-1423590;04/03/2024;20399;Mobile;764;3
13694354;147852568;F-0324-1454320;04/03/2024;14899;Fixe;10669;4
13698217;148020230;F-0324-1347565;04/03/2024;49;Mobile;10770;1
9690430;140963552;F-0324-1422750;04/03/2024;49;Mobile;1451;2
3914783;141438961;F-0324-1436258;04/03/2024;49;Mobile;141;2
13476580;143843708;F-0324-1450812;04/03/2024;14899;Fixe;7057;5
13646794;146925953;F-0324-1444444;01/03/2024;14899;Fixe;9188;3
13690815;147765681;F-0324-1314060;04/03/2024;49;Mobile;10570;4
13629836;146669038;F-0324-1386997;04/03/2024;99;Mobile;8759;1
13240175;141510856;F-0324-0181985;03/03/2024;249;Fixe;5873;2
13179162;139228430;F-0324-0008831;03/03/2024;249;Mobile;5721;2
13539288;144842535;F-0324-0169785;03/03/2024;14899;Fixe;7760;5
13388867;142652786;F-0224-0146643;03/02/2024;49;Mobile;6478;3
13388867;142652786;F-0324-0186482;03/03/2024;49;Mobile;6478;4
10816160;112563785;F-0224-0191663;03/02/2024;99;Mobile;2417;1
10816160;112563785;F-0324-0051120;03/03/2024;99;Mobile;2417;2
13468871;143828974;F-0324-0160450;03/03/2024;249;Mobile;6996;2
13377840;142436958;F-0324-0202724;03/03/2024;149;Mobile;6429;5
12370020;123133639;F-0324-0207438;03/03/2024;240;Mobile;4140;3
11144964;135036850;F-0224-0123022;03/02/2024;149;Mobile;2699;4
11144964;135036850;F-0324-0044215;03/03/2024;149;Mobile;2699;1
13544357;144971774;F-0224-0052876;03/02/2024;49;Mobile;7814;2
13544357;144971774;F-0324-0179907;03/03/2024;49;Mobile;7814;2
12614360;129271714;F-0224-0036443;03/02/2024;199;Mobile;4494;5
12614360;129271714;F-0324-0099042;03/03/2024;199;Mobile;4494;3
12247054;121066268;F-0324-0128457;03/03/2024;240;Fixe;3956;4
12606437;129118785;F-0324-0211037;03/03/2024;249;Fixe;4483;1
13544170;144971409;F-0324-0111297;03/03/2024;49;Mobile;7812;2
13603400;145916810;F-0324-0072532;03/03/2024;49;Mobile;8460;2
12496163;132862879;F-0324-0038639;03/03/2024;49;Mobile;4334;5
12496163;126071055;F-0324-1226954;03/03/2024;49;Mobile;4334;3
11953053;116865345;F-0324-0053284;03/03/2024;99;Mobile;3561;4
10811154;136845984;F-0324-0138173;03/03/2024;99;Mobile;2411;1
13537738;144779136;F-0224-0078845;03/02/2024;49;Mobile;7739;2
13537738;144779136;F-0324-0207876;03/03/2024;49;Mobile;7739;2
12313605;122104210;F-0324-0064340;03/03/2024;249;Fixe;4052;5
13453863;143506183;F-0224-0191050;03/02/2024;249;Mobile;6903;3
13453863;143506183;F-0324-0080959;03/03/2024;249;Mobile;6903;4
13537738;144779137;F-0224-0114162;03/02/2024;49;Mobile;7739;1
13537738;144779137;F-0324-0137184;03/03/2024;49;Mobile;7739;2
11776290;143657802;F-0324-0080971;03/03/2024;49;Mobile;3336;2
13314689;141444687;F-0324-0195379;03/03/2024;49;Mobile;6115;5
11988874;117345131;F-0324-0670526;02/03/2024;249;Fixe;3611;3
10700330;138412950;F-0224-0095557;03/02/2024;49;Mobile;2330;4
10700330;138412950;F-0324-0078734;03/03/2024;49;Mobile;2330;1
11277199;114132164;F-0224-0165378;03/02/2024;49;Mobile;2818;2
11277199;114132164;F-0324-0083581;03/03/2024;49;Mobile;2818;2
13508609;144313309;F-0224-0706910;02/02/2024;49;Mobile;7394;5
13508609;144313309;F-0324-0652142;02/03/2024;49;Mobile;7394;3
11076654;102460280;F-0324-0708053;02/03/2024;240;Mobile;2624;4
11574400;123856921;F-0324-0768012;04/03/2024;249;Fixe;3092;1
13637461;146789094;F-0224-1073345;01/02/2024;49;Mobile;8929;2
13637461;146789094;F-0324-1019740;01/03/2024;49;Mobile;8929;2
11384075;106964115;F-0224-0692783;02/02/2024;49;Mobile;2910;5
11384075;106964115;F-0324-0666868;02/03/2024;49;Mobile;2910;3
12407701;123638234;F-0324-0647052;02/03/2024;240;Fixe;4210;4
12667678;130077724;F-0224-0618189;02/02/2024;249;Fixe;4574;1
12667678;130077724;F-0324-0718534;02/03/2024;249;Fixe;4574;2
11094941;147434346;F-0324-1062811;04/03/2024;49;Mobile;2639;2
10739368;133617209;F-1223-1375135;04/12/2023;99;Mobile;2359;5
10739368;144692391;F-0324-0891193;04/03/2024;199;Mobile;2359;3
13642426;146877419;F-0324-1021750;01/03/2024;14899;Fixe;9078;4
12633195;148776823;F-0324-1067604;04/03/2024;5399;Mobile;4518;1
13649044;146929976;F-0224-1087020;01/02/2024;49;Mobile;9262;2
13649044;146929976;F-0324-1034638;01/03/2024;49;Mobile;9262;2
13619795;146427750;F-0324-1049744;04/03/2024;14899;Fixe;8660;5
11094941;129085993;F-0324-0874836;04/03/2024;249;Fixe;2639;3
11000844;115207776;F-0722-0182008;01/07/2022;249;Fixe;2560;4
11000844;115207776;F-0822-0196268;01/08/2022;249;Fixe;2560;1
11000844;115207776;F-1022-1108482;01/10/2022;749;Fixe;2560;2
11000844;134327697;F-0324-0996389;01/03/2024;69;Mobile;2560;2
10739368;146781215;F-0324-1056900;04/03/2024;10;Mobile;2359;5
13564557;145368685;F-0224-1392933;01/02/2024;7425;Mobile;8043;3
13564557;145368685;F-0324-1524745;01/03/2024;7425;Mobile;8043;4
12633195;145921208;F-0324-0846679;04/03/2024;49;Mobile;4518;1
13412243;142958049;F-0324-1013147;01/03/2024;49;Mobile;6597;2
12731868;139487412;F-1023-1409259;02/10/2023;1245;Mobile;4677;2
13528722;144665567;F-0224-0027336;03/02/2024;14899;Fixe;7625;5
13528722;144665567;F-0124-0923276;03/01/2024;14899;Fixe;7625;3
13528722;144665567;F-0324-1555652;03/03/2024;300;Fixe;7625;4
13565736;145430895;F-0224-1083173;01/02/2024;14899;Fixe;8066;1
13565736;145430895;F-0324-1538039;01/03/2024;40275;Fixe;8066;2
13502318;147605835;F-0324-1542793;01/03/2024;91214;Fixe;7320;2
13577346;145518934;F-0324-0414785;01/03/2024;99;Mobile;8206;5
12132494;132557358;F-0324-1512166;03/03/2024;7221;Fixe;3803;3
12132494;132557358;F-0224-1366715;03/02/2024;26175;Fixe;3803;4
12731868;131416496;F-0324-1514104;02/03/2024;14441;Fixe;4677;1
12015312;149456976;F-0224-1011739;03/02/2024;33724;Mobile;3650;2
12015312;149456976;F-0324-1509943;03/03/2024;33724;Mobile;3650;2
9382515;144978437;F-0224-0942666;04/02/2024;14901;Fixe;1264;5
9382515;144978437;F-0324-1550324;04/03/2024;49012;Fixe;1264;3
13136471;138513296;F-0324-1539719;01/03/2024;5158;Fixe;5601;4
12931543;138409589;F-0324-1511283;03/03/2024;15925;Mobile;5125;1
13289790;140900297;F-0224-1415668;02/02/2024;249;Mobile;6020;2
13289790;140900297;F-0324-1542842;02/03/2024;56869;Mobile;6020;2
13495088;144148352;F-0224-0468269;01/02/2024;49;Mobile;7224;5
13495088;144148352;F-0324-0382831;01/03/2024;49;Mobile;7224;3
13569921;145438611;F-0324-0274669;01/03/2024;49;Mobile;8124;4
13523257;144514725;F-0324-0630234;02/03/2024;249;Mobile;7565;1
13424830;143040209;F-0224-1048059;01/02/2024;199;Mobile;6691;2
13424830;143040209;F-0324-0236879;01/03/2024;199;Mobile;6691;2
13409838;142953764;F-0224-0415395;01/02/2024;49;Mobile;6579;5
13409838;142953764;F-0324-0386977;01/03/2024;49;Mobile;6579;3
12762902;132062443;F-0324-0254057;01/03/2024;99;Mobile;4730;4
12888565;137214352;F-0324-0252317;01/03/2024;249;Fixe;5017;1
13569787;145438363;F-0324-0238452;01/03/2024;49;Mobile;8123;2
13459032;143531135;F-0324-0107613;03/03/2024;14899;Fixe;6937;2
12774920;135200846;F-0324-0393604;01/03/2024;249;Fixe;4763;5
10665711;106736407;F-0224-0451572;01/02/2024;99;Mobile;2294;3
10665711;106736407;F-0324-0240457;01/03/2024;99;Mobile;2294;4
11542101;118667020;F-0224-0397685;01/02/2024;249;Fixe;3070;1
11542101;118667020;F-0324-0326594;01/03/2024;249;Fixe;3070;2
7307443;141935585;F-0324-0870898;04/03/2024;49;Mobile;913;2
11957654;116925562;F-0324-0760272;04/03/2024;240;Fixe;3570;5
12261997;121341572;F-0324-0769374;04/03/2024;240;Fixe;3976;3
12024918;146426993;F-0324-0784489;04/03/2024;49;Mobile;3655;4
13448047;143494950;F-0324-0687124;02/03/2024;199;Mobile;6859;1
11734178;112524725;F-0324-0787039;04/03/2024;49;Mobile;3288;2
13355841;142147207;F-0324-0632945;02/03/2024;14901;Fixe;6311;2
13664163;147139027;F-0224-1146053;02/02/2024;16065;Mobile;9725;5
13664163;147139027;F-0324-1300056;02/03/2024;249;Mobile;9725;3
13638886;146791675;F-0324-1272050;01/03/2024;99;Mobile;8982;4
11783511;113583945;F-0324-0781680;04/03/2024;240;Fixe;3345;1
11783511;113583945;F-0224-0801359;04/02/2024;240;Fixe;3345;2
12669575;130081545;F-0324-0700335;02/03/2024;249;Mobile;4576;2
11964192;117076308;F-0324-0774483;04/03/2024;249;Fixe;3577;5
11183249;115329542;F-0324-0615679;02/03/2024;249;Fixe;2735;3
11584688;116254812;F-0324-1253488;01/03/2024;99;Mobile;3107;4
13668277;147147448;F-0324-1297068;02/03/2024;249;Mobile;9849;1
13657320;147025629;F-0324-1289563;02/03/2024;249;Fixe;9512;2
10884539;144146769;F-0324-0725747;04/03/2024;49;Mobile;2472;2
10884539;144146769;F-0224-0788485;04/02/2024;49;Mobile;2472;5
11842465;114967064;F-0324-0774331;04/03/2024;199;Mobile;3408;3
13334455;141928628;F-0324-1240822;01/03/2024;49;Mobile;6181;4
12008286;117595279;F-0324-1208152;03/03/2024;18675;Fixe;3635;1
12008286;117595279;F-0224-1368802;03/02/2024;18675;Fixe;3635;2
13497101;144152111;F-0324-1273838;01/03/2024;49;Mobile;7255;2
13680021;147517698;F-0224-1004616;03/02/2024;8345;Mobile;10203;5
13680021;147517698;F-0324-1216997;03/03/2024;199;Mobile;10203;3
13667458;147145642;F-0224-1137378;02/02/2024;14458;Mobile;9824;4
13667458;147145642;F-0324-1310178;02/03/2024;249;Mobile;9824;1
12880306;134240306;F-0224-0761144;04/02/2024;47;Mobile;4993;2
12880306;134240306;F-0324-1329148;04/03/2024;49;Mobile;4993;2
13350925;142018127;F-0324-1250524;01/03/2024;49;Mobile;6272;5
12846957;133572543;F-0324-1302230;02/03/2024;249;Fixe;4922;3
13661067;147132977;F-0324-1308541;02/03/2024;24898;Fixe;9622;4
13695586;147935093;F-0324-1345157;04/03/2024;49;Mobile;10706;1
12403389;123629256;F-0324-1256399;01/03/2024;49;Mobile;4202;2
11553862;109619090;F-0324-1304494;02/03/2024;49;Mobile;3075;2
13611415;146011213;F-0324-1227088;03/03/2024;49;Mobile;8558;5
13640043;146793806;F-0324-1244330;01/03/2024;24898;Fixe;9013;3
10755836;98405329;F-0324-0005736;03/03/2024;240;Fixe;2370;4
13522875;144514046;F-0324-1285238;02/03/2024;99;Mobile;7561;1
13686889;147610554;F-0224-1034922;03/02/2024;6419;Mobile;10437;2
13686889;147610554;F-0324-1214804;03/03/2024;199;Mobile;10437;2
13676127;147345473;F-0324-1210486;03/03/2024;99;Mobile;10082;5
13644021;146880540;F-0324-1242441;01/03/2024;24898;Fixe;9115;3
13312977;141441357;F-0324-0017085;03/03/2024;49;Mobile;6107;4
13482665;143976669;F-0324-1319367;04/03/2024;49;Mobile;7088;1
13644044;146880524;F-0324-1244847;01/03/2024;49;Mobile;9116;2
13317994;141510476;F-0324-1225999;03/03/2024;49;Mobile;6123;2
11618370;143533818;F-0324-0013702;03/03/2024;49;Mobile;3148;5
11618370;132619233;F-1223-1392062;03/12/2023;1328;Fixe;3148;3
11618370;132619233;F-1123-0011978;03/11/2023;249;Fixe;3148;4
11209028;104766703;F-0324-0011235;03/03/2024;199;Mobile;2763;1
12258536;121256286;F-0324-0003701;03/03/2024;240;Fixe;3971;2
13383767;142523161;F-0224-0148527;03/02/2024;249;Mobile;6459;2
13383767;142523161;F-0324-0022238;03/03/2024;249;Mobile;6459;5
12745877;131637712;F-0324-0023962;03/03/2024;249;Mobile;4702;3
13100358;145340185;F-0324-0024332;03/03/2024;99;Mobile;5514;4
12871067;134020366;F-0324-0012682;03/03/2024;249;Mobile;4975;1
12014423;144083758;F-0324-0014363;03/03/2024;14899;Fixe;3646;2
13539110;144842169;F-0324-0018797;03/03/2024;249;Mobile;7756;2
13295469;141090897;F-0324-0564275;02/03/2024;14899;Fixe;6043;5
13606683;145922573;F-0324-0022547;03/03/2024;149;Mobile;8509;3
13335154;141929754;F-0324-0440792;01/03/2024;49;Mobile;6184;4
13335154;141929754;F-0224-0339381;01/02/2024;49;Mobile;6184;1
13421418;143034031;F-0324-0422558;01/03/2024;49;Mobile;6666;2
12064013;143494357;F-0224-0511793;02/02/2024;49;Mobile;3713;2
12064013;143494357;F-0324-0510128;02/03/2024;49;Mobile;3713;5
12804926;132865600;F-0324-0006824;03/03/2024;49;Mobile;4836;3
11190261;104401877;F-0324-0596689;02/03/2024;240;Mobile;2740;4
12983538;135424092;F-0324-0564894;02/03/2024;249;Fixe;5231;1
13441231;143362287;F-0324-0573404;02/03/2024;49;Mobile;6811;2
13445932;143431069;F-0224-1116687;02/02/2024;249;Mobile;6838;2
13445932;143431069;F-0324-0573318;02/03/2024;249;Mobile;6838;5
13586511;145698105;F-0324-0568660;02/03/2024;49;Mobile;8289;3
13659129;147069159;F-0324-0954464;02/03/2024;99;Mobile;9567;4
13571218;145440806;F-0324-0448758;01/03/2024;49;Mobile;8141;1
13519375;144494112;F-0224-0632666;02/02/2024;49;Mobile;7518;2
13519375;144494112;F-0324-0564104;02/03/2024;49;Mobile;7518;2
13285206;140891863;F-0324-0421124;01/03/2024;14899;Fixe;6000;5
11695815;111923589;F-0324-0591284;02/03/2024;249;Fixe;3241;3
11989153;117345684;F-0224-0687000;02/02/2024;49;Mobile;3612;4
11989153;117345684;F-0324-0580438;02/03/2024;49;Mobile;3612;1
13657872;147066699;F-0224-1137082;02/02/2024;199;Mobile;9533;2
13657872;147066699;F-0324-0976781;02/03/2024;199;Mobile;9533;2
13655570;147022390;F-0324-0988477;02/03/2024;49;Mobile;9452;5
13500344;144238098;F-0224-0443513;01/02/2024;49;Mobile;7294;3
13500344;144238098;F-0324-0466667;01/03/2024;49;Mobile;7294;4
11929643;116563190;F-0324-0557151;02/03/2024;18675;Fixe;3528;1
10619563;96349979;F-0324-0466511;01/03/2024;240;Fixe;2251;2
13655065;147021448;F-0224-1105547;02/02/2024;99;Mobile;9437;2
13655065;147021448;F-0324-0975901;02/03/2024;99;Mobile;9437;5
13664117;147138943;F-0324-0985694;02/03/2024;49;Mobile;9723;3
13670117;147150714;F-0324-0986370;02/03/2024;49;Mobile;9899;4
13657857;147342226;F-0324-0965314;02/03/2024;49;Mobile;9531;1
13657857;147066639;F-0324-0989695;02/03/2024;99;Mobile;9531;2
13672226;147254985;F-0324-0918712;03/03/2024;49;Mobile;9956;2
13039729;146594557;F-0324-0984374;02/03/2024;14899;Fixe;5362;5
12235228;147518119;F-0324-0985128;02/03/2024;49;Mobile;3939;3
12235228;147518119;F-0224-1116593;02/02/2024;5399;Mobile;3939;4
13662010;147134972;F-0224-1125566;02/02/2024;49;Mobile;9668;1
13662010;147134972;F-0324-0961274;02/03/2024;49;Mobile;9668;2
13688315;147693397;F-0324-0941964;03/03/2024;49;Mobile;10477;2
12442308;136320114;F-0324-0845878;04/03/2024;249;Fixe;4253;5
13681678;147520700;F-0324-0919604;03/03/2024;99;Mobile;10259;3
13657593;147026059;F-0324-0954187;02/03/2024;49;Mobile;9524;4
11725178;147147521;F-0324-0918963;03/03/2024;99;Mobile;3279;1
11991471;146757286;F-0224-1155579;02/02/2024;149;Mobile;3615;2
11991471;146757286;F-0324-0984482;02/03/2024;149;Mobile;3615;2
13461166;143534839;F-0324-0919586;03/03/2024;69;Mobile;6957;5
13461166;143534839;F-0224-1364163;03/02/2024;89;Mobile;6957;3
13688315;147693472;F-0324-0917924;03/03/2024;49;Mobile;10477;4
13373886;148257111;F-0224-1419688;02/02/2024;109;Mobile;6417;1
13373886;148257111;F-0324-0986777;02/03/2024;109;Mobile;6417;2
13682125;147601660;F-0324-0907036;03/03/2024;49;Mobile;10269;2
