ï»¿NUMERO_DOSSIER;iddebiteur
13677479;10120
13677520;10121
13677589;10122
13677646;10123
13677647;10124
13677658;10125
13677665;10126
13677741;10127
13677791;10128
13677796;10129
13677818;10130
13677854;10131
13677860;10132
13677885;10133
13677907;10134
13677908;10135
13677912;10136
13677943;10137
13677986;10138
13678008;10139
13678023;10140
13678052;10141
13678081;10142
13678095;10143
13678127;10144
13678171;10145
13678186;10146
13678207;10147
13678244;10148
13678278;10149
13678291;10150
13678350;10151
13678433;10152
13678434;10153
13678453;10154
13678500;10155
13678513;10156
13678527;10157
13678543;10158
13678593;10159
13678688;10160
13678775;10161
13678799;10162
13678801;10163
13678823;10164
13678836;10165
13679021;10166
13679044;10167
13679049;10168
13679079;10169
13679085;10170
13679090;10171
13679120;10172
13679143;10173
13679151;10174
13679168;10175
13679170;10176
13679207;10177
13679283;10178
13679284;10179
13679373;10180
13679376;10181
13679420;10182
13679535;10183
13679546;10184
13679653;10185
13679669;10186
13679703;10187
13679721;10188
13679734;10189
13679740;10190
13679782;10191
13679791;10192
13679846;10193
13679878;10194
13679880;10195
13679886;10196
13679928;10197
13679960;10198
13679984;10199
13679994;10200
13679998;10201
13680011;10202
13680021;10203
13680030;10204
13680086;10205
13680102;10206
13680115;10207
13680124;10208
13680148;10209
13680209;10210
13680226;10211
13680230;10212
13680251;10213
13680284;10214
13680338;10215
13680364;10216
13680395;10217
13680419;10218
13680512;10219
13680555;10220
13680558;10221
13680632;10222
13680633;10223
13680638;10224
13680647;10225
13680684;10226
13680701;10227
13680713;10228
13680739;10229
13680753;10230
13680763;10231
13680795;10232
13680821;10233
13680903;10234
13680997;10235
13681028;10236
13681035;10237
13681102;10238
13681175;10239
13681188;10240
13681206;10241
13681217;10242
13681250;10243
13681253;10244
13681273;10245
13681341;10246
13681348;10247
13681397;10248
13681416;10249
13681419;10250
13681420;10251
13681431;10252
13681452;10253
13681494;10254
13681598;10255
13681610;10256
13681632;10257
13681648;10258
13681678;10259
13681715;10260
13681716;10261
13681730;10262
13681762;10263
13681768;10264
13681850;10265
13681923;10266
13681966;10267
13682103;10268
13682125;10269
13682136;10270
13682138;10271
13682150;10272
13682153;10273
13682173;10274
13682186;10275
13682275;10276
13682306;10277
13682312;10278
13682315;10279
13682318;10280
13682358;10281
13682374;10282
13682376;10283
13682385;10284
13682397;10285
13682469;10286
13682475;10287
13682492;10288
13682526;10289
13682543;10290
13682596;10291
13682606;10292
13682643;10293
13682659;10294
13682681;10295
13682686;10296
13682687;10297
13682692;10298
13682716;10299
13682737;10300
13682753;10301
13682764;10302
13682776;10303
13682791;10304
13682808;10305
13682828;10306
13682860;10307
13682866;10308
13682914;10309
13682947;10310
13682951;10311
13682994;10312
13683043;10313
13683064;10314
13683089;10315
13683198;10316
13683210;10317
13683257;10318
13683310;10319
13683370;10320
13683397;10321
13683463;10322
13683470;10323
13683512;10324
13683515;10325
13683578;10326
13683613;10327
13683627;10328
13683645;10329
13683663;10330
13683692;10331
13683703;10332
13683714;10333
13683724;10334
13683742;10335
13683746;10336
13683815;10337
13683874;10338
13683923;10339
13683931;10340
13683952;10341
13683974;10342
13684038;10343
13684080;10344
13684137;10345
13684183;10346
13684202;10347
13684211;10348
13684254;10349
13684262;10350
13684293;10351
13684300;10352
13684304;10353
13684312;10354
13684320;10355
13684339;10356
13684346;10357
13684354;10358
13684413;10359
13684447;10360
13684450;10361
13684494;10362
13684535;10363
13684608;10364
13684646;10365
13684684;10366
13684709;10367
13684723;10368
13684724;10369
13684768;10370
13684802;10371
13684868;10372
13684880;10373
13684881;10374
13684953;10375
13685042;10376
13685134;10377
13685156;10378
13685158;10379
13685166;10380
13685191;10381
13685274;10382
13685276;10383
13685282;10384
13685291;10385
13685301;10386
13685315;10387
13685330;10388
13685347;10389
13685373;10390
13685374;10391
13685378;10392
13685397;10393
13685441;10394
13685457;10395
13685459;10396
13685461;10397
13685531;10398
13685570;10399
13685627;10400
13685634;10401
13685660;10402
13685666;10403
13685669;10404
13685675;10405
13685700;10406
13685762;10407
13685771;10408
13685805;10409
13685823;10410
13685867;10411
13685872;10412
13685948;10413
13686003;10414
13686048;10415
13686054;10416
13686282;10417
13686316;10418
13686359;10419
13686384;10420
13686391;10421
13686511;10422
13686519;10423
13686566;10424
13686614;10425
13686639;10426
13686715;10427
13686717;10428
13686738;10429
13686747;10430
13686817;10431
13686828;10432
13686837;10433
13686838;10434
13686858;10435
13686874;10436
13686889;10437
13686948;10438
13686978;10439
13686984;10440
13687002;10441
13687005;10442
13687020;10443
13687031;10444
13687102;10445
13687138;10446
13687266;10447
13687267;10448
13687318;10449
13687332;10450
13687503;10451
13687560;10452
13687735;10453
13687779;10454
13687806;10455
13687920;10456
13687965;10457
13688004;10458
13688025;10459
13688029;10460
13688038;10461
13688059;10462
13688062;10463
13688067;10464
13688071;10465
13688101;10466
13688122;10467
13688135;10468
13688141;10469
13688154;10470
13688253;10471
13688278;10472
13688279;10473
13688287;10474
13688289;10475
13688310;10476
13688315;10477
13688337;10478
13688344;10479
13688363;10480
13688377;10481
13688389;10482
13688395;10483
13688410;10484
13688455;10485
13688530;10486
13688533;10487
13688552;10488
13688558;10489
13688560;10490
13688570;10491
13688580;10492
13688593;10493
13688667;10494
13688689;10495
13688707;10496
13688712;10497
13688725;10498
13688748;10499
13688772;10500
13688811;10501
13688835;10502
13688838;10503
13688848;10504
13688984;10505
13688991;10506
13689012;10507
13689027;10508
13689087;10509
13689166;10510
13689170;10511
13689228;10512
13689246;10513
13689250;10514
13689277;10515
13689310;10516
13689314;10517
13689381;10518
13689394;10519
13689399;10520
13689408;10521
13689434;10522
13689491;10523
13689510;10524
13689512;10525
13689575;10526
13689587;10527
13689593;10528
13689594;10529
13689595;10530
13689599;10531
13689602;10532
13689643;10533
13689680;10534
13689684;10535
13689775;10536
13689778;10537
13689787;10538
13689818;10539
13689822;10540
13689841;10541
13689856;10542
13689869;10543
13689878;10544
13689891;10545
13689904;10546
13689907;10547
13689924;10548
13689963;10549
13689968;10550
13689974;10551
13690005;10552
13690098;10553
13690115;10554
13690140;10555
13690205;10556
13690313;10557
13690477;10558
13690533;10559
13690558;10560
13690587;10561
13690589;10562
13690592;10563
13690601;10564
13690611;10565
13690661;10566
13690716;10567
13690774;10568
13690787;10569
13690815;10570
13690823;10571
13690834;10572
13690844;10573
13690848;10574
13690915;10575
13690987;10576
13691037;10577
13691115;10578
13691129;10579
13691165;10580
13691180;10581
13691189;10582
13691215;10583
13691302;10584
13691306;10585
13691314;10586
13691406;10587
13691419;10588
13691458;10589
13691459;10590
13691461;10591
13691517;10592
13691535;10593
13691552;10594
13691616;10595
13691635;10596
13691691;10597
13691739;10598
13691744;10599
13691750;10600
13691771;10601
13691799;10602
13691807;10603
13691838;10604
13691840;10605
13691849;10606
13691881;10607
13691898;10608
13691900;10609
13692036;10610
13692049;10611
13692064;10612
13692127;10613
13692144;10614
13692168;10615
13692208;10616
13692210;10617
13692250;10618
13692258;10619
13692261;10620
13692263;10621
13692268;10622
13692370;10623
13692390;10624
13692406;10625
13692413;10626
13692429;10627
13692447;10628
13692463;10629
13692475;10630
13692499;10631
13692513;10632
13692576;10633
13692631;10634
13692758;10635
13692873;10636
13692883;10637
13692885;10638
13692924;10639
13693084;10640
13693091;10641
13693102;10642
13693176;10643
13693191;10644
13693209;10645
13693228;10646
13693285;10647
13693292;10648
13693309;10649
13693357;10650
13693363;10651
13693367;10652
13693399;10653
13693516;10654
13693539;10655
13693569;10656
13693574;10657
13693616;10658
13693649;10659
13693672;10660
13693676;10661
13693723;10662
13693727;10663
13693771;10664
13693953;10665
13694007;10666
13694159;10667
13694280;10668
13694354;10669
13694412;10670
13694485;10671
13694510;10672
13694516;10673
13694528;10674
13694555;10675
13694565;10676
13694745;10677
13694756;10678
13694780;10679
13694825;10680
13694855;10681
13694893;10682
13695003;10683
13695115;10684
13695121;10685
13695125;10686
13695126;10687
13695175;10688
13695179;10689
13695232;10690
13695272;10691
13695281;10692
13695333;10693
13695339;10694
13695353;10695
13695386;10696
13695450;10697
13695462;10698
13695466;10699
13695468;10700
13695477;10701
13695487;10702
13695495;10703
13695554;10704
13695583;10705
13695586;10706
13695694;10707
13695701;10708
13695702;10709
13695713;10710
13695734;10711
13695777;10712
13695786;10713
13695798;10714
13695821;10715
13695887;10716
13695895;10717
13695909;10718
13695965;10719
13696115;10720
13696154;10721
13696198;10722
13696201;10723
13696208;10724
13696292;10725
13696418;10726
13696432;10727
13696471;10728
13696489;10729
13696499;10730
13696510;10731
13696548;10732
13696595;10733
13696651;10734
13696728;10735
13696738;10736
13696743;10737
13696754;10738
13696772;10739
13696795;10740
13696796;10741
13696801;10742
13696826;10743
13696846;10744
13696975;10745
13696976;10746
13696979;10747
13697025;10748
13697026;10749
13697036;10750
13697212;10751
13697312;10752
13697329;10753
13697350;10754
13697392;10755
13697407;10756
13697586;10757
13697656;10758
13697681;10759
13697761;10760
13697807;10761
13697855;10762
13697863;10763
13697927;10764
13697944;10765
13697962;10766
13697971;10767
13698125;10768
13698194;10769
13698217;10770
13698247;10771
13698256;10772
13698267;10773
13698306;10774
13698406;10775
13698415;10776
13698427;10777
13698436;10778
13698438;10779
13698456;10780
13698491;10781
13698499;10782
13698578;10783
13698599;10784
13698602;10785
13698640;10786
13698663;10787
13698713;10788
13698742;10789
13698828;10790
13698837;10791
13698979;10792
13698988;10793
13699011;10794
13699043;10795
13699063;10796
13699085;10797
13699133;10798
13699197;10799
13699220;10800
13699262;10801
13699313;10802
13699381;10803
13699383;10804
13699442;10805
13699453;10806
13699477;10807
13699513;10808
13699554;10809
13699591;10810
13699675;10811
13699709;10812
13699780;10813
13699791;10814
13699858;10815
13699878;10816
13699890;10817
13699896;10818
13699924;10819
13699943;10820
13699962;10821
13700003;10822
13700180;10823
13700184;10824
13700213;10825
13700295;10826
13700312;10827
13700365;10828
13700372;10829
13700408;10830
13700417;10831
13700434;10832
13700566;10833
13700591;10834
13700626;10835
13700648;10836
13700649;10837
13700664;10838
13700666;10839
13700700;10840
13700751;10841
13700781;10842
13700840;10843
13700861;10844
13700964;10845
13700990;10846
13701063;10847
13701086;10848
13701166;10849
13701174;10850
13701176;10851
13701190;10852
13701205;10853
13701218;10854
13701245;10855
13701297;10856
13701306;10857
13701339;10858
13701423;10859
13701468;10860
13701521;10861
13701550;10862
13701614;10863
13701640;10864
13701652;10865
13701679;10866
13701735;10867
13701736;10868
13701772;10869
13701833;10870
13701844;10871
13701883;10872
13701978;10873
13702009;10874
13702012;10875
13702094;10876
13702163;10877
13702253;10878
13702320;10879
13702328;10880
13702406;10881
13702471;10882
13702494;10883
13702500;10884
13702517;10885
13702518;10886
13702562;10887
13702572;10888
13702575;10889
13702598;10890
13702600;10891
13702692;10892
13702734;10893
13702761;10894
13702802;10895
13702812;10896
13702884;10897
13702901;10898
13702934;10899
13703047;10900
13703154;10901
13703188;10902
13703261;10903
13703333;10904
13703381;10905
13703448;10906
13703562;10907
13703625;10908
13703633;10909
13703687;10910
13703692;10911
13703722;10912
13703784;10913
13703806;10914
13703811;10915
13703838;10916
13703856;10917
13703903;10918
13703944;10919
13703967;10920
13704216;10921
13704234;10922
13704302;10923
13704461;10924
13704476;10925
13704553;10926
13704564;10927
13704616;10928
13704629;10929
13704764;10930
13704766;10931
13704767;10932
13704821;10933
13704822;10934
13704840;10935
13704982;10936
13705004;10937
13705011;10938
13705044;10939
13705092;10940
13705112;10941
13705122;10942
13705208;10943
13705215;10944
13705304;10945
13705395;10946
13705399;10947
13705407;10948
13705432;10949
13705444;10950
13705495;10951
13705586;10952
13705646;10953
13705664;10954
13705667;10955
13705716;10956
13705744;10957
13705753;10958
13705772;10959
13705788;10960
13705807;10961
13705815;10962
13705817;10963
13705840;10964
13705841;10965
13705875;10966
